1	1	5.825816	2	9.937701	7.000000	1	1.343343	3	4	1	1	0	0.0000
2	2	5.825816	1	1.490097	7.000000	2	2.263243	7	6	1	2	0	0.0000
3	3	5.825816	1	2.918047	7.000000	1	2.786302	6	7	1	2	0	0.0000
4	4	5.825816	2	8.207854	7.000000	1	3.213506	4	5	1	2	0	0.0000
5	5	5.825816	2	10.753422	7.000000	1	3.166813	2	4	1	2	0	0.0000
6	6	5.825816	1	0.083039	7.000000	2	2.594170	2	4	1	1	0	0.0000
7	7	5.825816	1	4.270011	7.000000	1	2.365513	3	8	2	2	0	0.0000
8	8	5.825816	1	2.335809	7.000000	1	2.337356	5	8	1	1	0	0.0000
9	9	5.825816	2	8.536501	7.000000	1	2.390698	5	3	2	1	0	0.0000
10	10	5.825816	2	13.241458	7.000000	2	1.138033	8	5	2	1	0	0.0000
11	11	5.825816	1	3.252656	7.000000	1	1.576594	2	7	1	1	0	0.0000
12	12	5.825816	1	1.644441	7.000000	1	1.053220	5	3	1	1	0	0.0000
13	13	5.825816	2	8.230112	7.000000	2	1.398930	4	3	1	1	0	0.0000
14	14	5.825816	2	12.767613	7.000000	2	0.914268	2	5	1	2	0	0.0000
15	15	5.825816	1	2.067683	7.000000	1	1.069736	3	2	1	2	0	0.0000
16	16	5.825816	1	0.594989	7.000000	1	0.970299	5	4	1	1	0	0.0000
17	17	5.825816	2	11.826657	7.000000	2	0.647560	2	3	2	2	0	0.0000
18	18	5.825816	2	13.911456	7.000000	2	0.641416	4	2	1	2	0	0.0000
19	19	5.825816	1	2.182171	7.000000	1	0.788202	7	3	1	1	0	0.0000
20	20	5.825816	2	13.765500	7.000000	2	0.648957	5	7	1	1	0	0.0000
21	1	90.898637	2	93.026740	91.000000	1	3.674785	3	4	1	2	2	3.3122
22	2	90.898637	1	88.804006	91.000000	2	2.750566	4	5	1	2	4	5.3993
23	3	90.898637	1	87.282974	91.000000	1	3.234984	4	5	2	2	2	1.7678
24	4	90.898637	2	96.024715	91.000000	1	1.279601	5	4	2	1	2	2.3160
25	5	90.898637	1	86.785175	91.000000	2	1.813728	2	6	1	1	1	2.0615
26	6	90.898637	2	93.338410	91.000000	1	1.656046	6	2	1	1	2	3.3254
27	7	90.898637	2	93.819451	91.000000	2	1.102032	4	6	1	1	2	1.2978
28	8	90.898637	2	92.745194	91.000000	2	1.596713	8	3	1	2	2	2.4123
29	9	90.898637	2	93.751824	91.000000	2	1.353674	5	3	1	2	2	1.6671
30	10	90.898637	1	89.112348	91.000000	2	1.103270	6	7	1	1	2	1.2589
31	11	90.898637	1	87.158563	91.000000	2	1.703938	4	5	1	2	2	1.4273
32	12	90.898637	2	93.352554	91.000000	1	4.992757	3	6	1	2	2	1.5263
33	13	90.898637	2	93.547620	91.000000	2	3.232376	3	6	1	1	1	2.5493
34	14	90.898637	1	88.651280	91.000000	2	3.101183	4	8	1	1	2	1.8876
35	15	90.898637	2	96.541750	91.000000	4	5.258640	6	4	2	1	2	1.0498
36	16	90.898637	2	96.048348	91.000000	2	2.838709	3	2	2	1	1	2.7560
37	17	90.898637	1	85.152172	91.000000	2	3.043758	8	7	1	1	2	2.6809
38	18	90.898637	1	87.597866	91.000000	1	1.739300	2	7	1	2	2	1.2694
39	19	90.898637	2	97.878035	91.000000	2	1.985563	4	6	1	1	2	1.8014
40	20	90.898637	2	94.458284	91.000000	1	1.944028	6	4	2	1	2	0.9616
41	21	90.898637	2	94.192432	91.000000	2	1.962267	6	4	1	1	1	0.9388
42	22	90.898637	2	94.068222	91.000000	2	2.902587	5	4	2	1	1	0.5513
43	23	90.898637	1	84.424863	91.000000	1	1.704653	5	4	1	1	1	4.2360
44	24	90.898637	2	93.589076	91.000000	1	1.591278	4	8	1	1	2	0.9196
45	25	90.898637	1	88.993358	91.000000	2	1.449925	3	2	1	1	2	0.7675
46	26	90.898637	1	87.662656	91.000000	1	1.592270	3	2	1	1	1	1.1843
47	27	90.898637	1	87.363478	91.000000	2	1.408071	7	5	1	1	2	2.0397
48	28	90.898637	2	96.603806	91.000000	1	3.820409	4	5	1	1	2	1.0658
49	29	90.898637	2	96.990488	91.000000	2	1.998111	8	3	1	2	1	2.9494
50	30	90.898637	1	84.903460	91.000000	2	3.796944	2	3	1	2	2	1.7627
51	31	90.898637	2	92.325321	91.000000	2	2.114580	4	2	1	1	2	1.1089
52	32	90.898637	2	93.261463	91.000000	1	1.575947	8	4	1	1	2	1.2169
53	33	90.898637	1	84.740380	91.000000	4	6.791146	5	6	1	2	2	0.7197
54	34	90.898637	2	96.277486	91.000000	1	4.266584	8	5	1	1	2	4.1253
55	35	90.898637	1	84.350235	91.000000	2	4.213982	2	8	1	1	1	2.5380
56	36	90.898637	1	86.957748	91.000000	4	5.474784	4	3	1	2	2	3.2568
57	37	90.898637	1	88.349228	91.000000	2	2.316266	7	3	1	2	1	0.9666
58	38	90.898637	2	97.875315	91.000000	2	3.535052	3	2	1	2	1	0.6316
59	39	90.898637	1	86.166085	91.000000	2	4.757764	8	4	1	2	1	0.7647
60	40	90.898637	1	85.437541	91.000000	4	5.165362	7	5	1	2	2	2.9437
61	41	90.898637	2	93.890957	91.000000	4	5.960313	4	2	1	2	1	3.2107
62	42	90.898637	1	88.869770	91.000000	2	2.768300	6	2	1	2	2	0.9120
63	43	90.898637	1	87.853466	91.000000	1	0.810699	2	3	1	1	2	0.9786
64	44	90.898637	2	97.251977	91.000000	1	0.706657	2	5	2	2	2	1.7826
65	45	90.898637	2	92.894218	91.000000	1	2.942985	4	7	1	1	2	2.9510
66	46	90.898637	1	84.857226	91.000000	2	1.822521	5	3	1	2	2	0.7171
67	47	90.898637	2	95.390744	91.000000	1	2.896041	5	2	1	2	2	0.9944
68	48	90.898637	1	88.197943	91.000000	1	2.729651	2	3	1	2	2	0.8187
69	49	90.898637	1	85.672620	91.000000	2	1.441479	3	2	2	1	1	0.9196
70	50	90.898637	2	94.898782	91.000000	2	2.170052	7	4	1	2	1	1.6105
71	51	90.898637	1	87.717578	91.000000	1	0.753240	2	5	1	2	2	1.1313
72	52	90.898637	1	86.926546	91.000000	1	0.973129	4	2	1	2	2	0.4622
73	53	90.898637	2	96.012309	91.000000	2	2.099206	2	4	1	2	2	1.0074
74	54	90.898637	2	92.408697	91.000000	2	0.893345	2	4	1	1	1	0.8501
75	55	90.898637	1	87.795743	91.000000	1	1.687120	6	2	1	2	2	1.0113
76	56	90.898637	1	88.946908	91.000000	2	2.497698	2	8	1	2	2	1.3246
77	57	90.898637	1	85.335524	91.000000	2	1.486674	8	2	1	1	2	3.8108
78	58	90.898637	2	93.127744	91.000000	2	1.192024	5	2	1	2	1	0.4164
79	59	90.898637	2	97.402460	91.000000	2	0.663186	4	7	1	2	2	0.7646
80	60	90.898637	1	85.014599	91.000000	2	2.325340	5	2	1	1	2	1.9519
81	61	90.898637	1	85.766836	91.000000	2	2.808110	8	5	2	1	1	1.4705
82	62	90.898637	2	94.188011	91.000000	2	0.962742	6	2	2	1	1	1.1001
