1	1	10.053930	2	7.000000	11.613730	4	7.883746	3	2	1	2	0	0.0000
2	2	10.053930	1	7.000000	6.037684	1	0.654555	7	3	1	2	0	0.0000
3	3	10.053930	2	7.000000	12.602146	1	1.113931	2	6	1	2	0	0.0000
4	4	10.053930	2	7.000000	13.500161	2	0.944744	5	3	1	1	0	0.0000
5	5	10.053930	1	7.000000	4.260363	2	1.222389	4	5	1	1	0	0.0000
6	6	10.053930	2	7.000000	13.800178	2	1.601075	5	2	2	1	0	0.0000
7	7	10.053930	2	7.000000	12.186872	1	1.492040	5	4	1	2	0	0.0000
8	8	10.053930	1	7.000000	6.480103	1	1.755970	3	7	1	1	0	0.0000
9	9	10.053930	1	7.000000	5.775907	2	2.129289	4	5	1	2	0	0.0000
10	10	10.053930	2	7.000000	11.695328	2	1.430337	3	2	1	2	0	0.0000
11	11	10.053930	1	7.000000	4.827635	2	0.952166	2	6	1	1	0	0.0000
12	12	10.053930	1	7.000000	2.484560	1	1.613864	3	4	1	2	0	0.0000
13	13	10.053930	1	7.000000	3.168777	1	1.728115	6	3	1	2	0	0.0000
14	14	10.053930	1	7.000000	8.043488	2	1.109734	5	6	1	2	0	0.0000
15	15	10.053930	1	7.000000	5.898836	2	1.221184	5	6	1	2	0	0.0000
16	16	10.053930	2	7.000000	12.276049	2	0.864007	5	2	2	1	0	0.0000
17	17	10.053930	1	7.000000	4.361152	1	1.257098	4	6	1	2	0	0.0000
18	18	10.053930	1	7.000000	3.960306	2	0.986283	7	2	2	1	0	0.0000
19	19	10.053930	2	7.000000	12.938950	1	1.302471	6	7	2	2	0	0.0000
20	20	10.053930	2	7.000000	13.312594	2	1.038116	7	5	2	1	0	0.0000
21	21	10.053930	1	7.000000	6.133184	1	1.752215	3	2	1	1	0	0.0000
22	22	10.053930	2	7.000000	13.656099	2	0.845262	5	3	1	2	0	0.0000
23	23	10.053930	2	7.000000	12.240135	2	1.582751	2	3	1	1	0	0.0000
24	24	10.053930	1	7.000000	4.797101	1	0.874417	8	4	1	2	0	0.0000
25	25	10.053930	1	7.000000	1.462458	1	0.827578	2	3	1	1	0	0.0000
26	26	10.053930	1	7.000000	3.086525	1	0.821938	2	3	1	1	0	0.0000
27	27	10.053930	1	7.000000	7.676092	2	0.912979	5	2	1	2	0	0.0000
28	28	10.053930	2	7.000000	13.774112	2	0.583864	2	4	1	2	0	0.0000
29	29	10.053930	2	7.000000	13.915426	2	0.828373	3	5	2	2	0	0.0000
30	30	10.053930	2	7.000000	13.752671	2	0.670618	4	6	1	2	0	0.0000
31	31	10.053930	1	7.000000	5.938542	1	0.823778	3	2	1	2	0	0.0000
