1	1	34.560614	2	35.000000	40.182992	2	3.703408	2	5	1	1	0	0.0000
2	2	34.560614	1	35.000000	29.407218	2	1.567753	4	5	1	1	0	0.0000
3	3	34.560614	1	35.000000	30.223576	2	2.582741	3	5	1	2	0	0.0000
4	4	34.560614	1	35.000000	30.855668	1	1.986046	7	5	1	2	0	0.0000
5	5	34.560614	2	35.000000	40.165851	1	2.277568	7	6	1	2	0	0.0000
6	6	34.560614	1	35.000000	29.007904	1	3.453111	3	5	1	1	0	0.0000
7	7	34.560614	2	35.000000	37.496237	2	1.268888	7	8	1	2	0	0.0000
8	8	34.560614	2	35.000000	36.963576	1	1.709847	5	2	1	2	0	0.0000
9	9	34.560614	2	35.000000	37.389997	1	1.532338	2	3	1	2	0	0.0000
10	10	34.560614	2	35.000000	36.509876	2	4.122264	2	8	1	2	0	0.0000
11	11	34.560614	1	35.000000	31.735725	2	1.814792	3	4	1	1	0	0.0000
12	12	34.560614	2	35.000000	39.483166	2	4.697267	2	4	1	2	0	0.0000
13	13	34.560614	2	35.000000	39.068704	2	2.958352	4	2	1	1	0	0.0000
14	14	34.560614	1	35.000000	30.398950	1	1.514489	3	2	1	1	0	0.0000
15	15	34.560614	2	35.000000	41.091331	2	1.281189	2	3	1	2	0	0.0000
16	16	34.560614	2	35.000000	36.251661	2	2.121431	5	4	1	1	0	0.0000
17	17	34.560614	2	35.000000	37.567856	2	1.079742	7	2	1	2	0	0.0000
18	18	34.560614	2	35.000000	40.131459	2	0.807999	4	7	1	1	0	0.0000
19	19	34.560614	2	35.000000	40.192219	2	0.619835	6	3	1	1	0	0.0000
20	20	34.560614	2	35.000000	39.266674	2	0.855242	3	2	1	2	0	0.0000
21	21	34.560614	1	35.000000	29.068357	1	0.881240	8	4	1	2	0	0.0000
22	22	34.560614	2	35.000000	36.322000	1	1.273776	3	4	1	1	0	0.0000
23	23	34.560614	2	35.000000	41.736900	2	0.882644	2	5	1	2	0	0.0000
24	1	91.006229	2	91.000000	96.184243	1	4.309356	2	6	1	1	4	7.4015
25	2	91.006229	1	91.000000	85.720858	2	3.496766	8	4	1	1	1	3.9867
26	3	91.006229	2	91.000000	94.253574	1	1.890975	2	3	1	1	2	0.8281
27	4	91.006229	1	91.000000	88.135194	2	1.258041	2	3	2	2	2	1.0075
28	5	91.006229	2	91.000000	93.960606	1	2.766960	3	2	1	1	1	1.1587
29	6	91.006229	1	91.000000	87.224754	1	1.703928	2	3	1	2	2	1.0289
30	7	91.006229	2	91.000000	97.535073	2	2.744981	2	3	1	1	1	1.5773
31	8	91.006229	2	91.000000	93.614296	2	1.881204	5	6	1	2	2	0.9326
32	9	91.006229	2	91.000000	96.717185	1	2.254742	4	7	1	2	2	0.9391
33	10	91.006229	2	91.000000	92.966640	2	1.285249	4	8	2	2	2	0.7696
34	11	91.006229	2	91.000000	93.624734	2	1.707266	6	5	1	2	2	0.4857
35	12	91.006229	1	91.000000	87.813710	2	1.298086	6	5	1	2	1	1.3416
36	13	91.006229	2	91.000000	97.031958	2	1.359263	3	2	1	1	1	0.7928
37	14	91.006229	1	91.000000	88.452937	1	2.288777	4	7	1	1	1	2.6522
38	15	91.006229	2	91.000000	95.008005	1	2.698113	4	2	2	1	1	1.0187
39	16	91.006229	2	91.000000	96.602412	2	1.097489	8	6	2	1	1	0.8770
40	17	91.006229	2	91.000000	95.770333	2	1.041163	3	8	1	1	2	0.7354
41	18	91.006229	1	91.000000	89.479114	2	1.033592	5	6	1	2	2	1.1439
42	19	91.006229	1	91.000000	86.405389	2	2.577199	3	4	2	2	2	1.0644
43	20	91.006229	2	91.000000	94.730793	2	2.341015	5	3	1	1	1	0.8543
44	21	91.006229	1	91.000000	86.478445	1	2.427752	4	7	1	1	2	2.1290
45	22	91.006229	2	91.000000	95.543750	2	2.250202	6	3	1	2	2	2.4469
46	23	91.006229	2	91.000000	94.659421	2	2.227080	8	3	1	2	2	2.2725
47	24	91.006229	2	91.000000	94.650598	2	1.540288	2	7	2	2	2	0.9502
48	25	91.006229	2	91.000000	93.179141	2	1.959888	6	8	1	2	2	0.8967
49	26	91.006229	2	91.000000	95.399298	2	2.547879	4	2	1	1	1	0.8205
50	27	91.006229	1	91.000000	87.053233	2	2.595279	5	4	1	1	4	6.8740
51	28	91.006229	2	91.000000	97.872888	2	2.321958	2	4	1	2	2	1.6119
52	29	91.006229	1	91.000000	87.731245	1	1.986305	3	2	1	2	2	1.5478
53	30	91.006229	1	91.000000	84.024954	2	1.330808	2	5	1	1	1	1.5488
54	31	91.006229	2	91.000000	96.151696	2	2.245891	7	5	1	1	1	0.6742
55	32	91.006229	1	91.000000	87.118589	1	2.199355	5	4	1	2	1	1.3903
56	33	91.006229	2	91.000000	93.445569	2	2.637928	8	7	1	1	1	0.5392
57	34	91.006229	2	91.000000	96.388634	2	1.773390	5	3	1	1	1	0.6459
58	35	91.006229	1	91.000000	88.090575	1	2.275577	2	4	1	1	2	0.9676
59	36	91.006229	1	91.000000	85.616597	2	2.496254	2	3	1	2	2	2.2107
60	37	91.006229	1	91.000000	87.749405	2	1.954493	3	2	1	2	1	0.7321
61	38	91.006229	2	91.000000	94.899021	2	2.172430	8	6	1	1	1	1.0927
62	39	91.006229	1	91.000000	84.699450	2	3.640469	6	5	1	1	1	1.1809
