1	1	51.306432	2	49.000000	54.398602	4	6.022635	8	5	2	1	0	0.0000
2	2	51.306432	2	49.000000	54.325971	1	0.957165	4	5	1	2	0	0.0000
3	3	51.306432	2	49.000000	52.798240	2	0.828308	5	3	1	1	0	0.0000
4	4	51.306432	1	49.000000	49.593166	2	0.790500	3	4	1	1	0	0.0000
5	5	51.306432	2	49.000000	54.723878	2	1.227044	4	2	1	2	0	0.0000
6	6	51.306432	2	49.000000	55.507221	1	0.901790	5	3	1	2	0	0.0000
7	7	51.306432	1	49.000000	44.736359	2	0.829577	4	6	1	2	0	0.0000
8	8	51.306432	1	49.000000	47.056473	2	0.999922	6	3	1	1	0	0.0000
9	9	51.306432	2	49.000000	53.169879	2	0.963387	7	5	1	1	0	0.0000
10	10	51.306432	1	49.000000	48.766308	1	0.592366	4	6	2	2	0	0.0000
11	11	51.306432	1	49.000000	43.028501	2	0.492763	6	5	1	2	0	0.0000
12	12	51.306432	1	49.000000	44.398431	2	0.925581	5	2	2	1	0	0.0000
13	13	51.306432	2	49.000000	55.639847	1	1.124437	4	5	2	2	0	0.0000
14	14	51.306432	2	49.000000	52.803204	2	1.075447	6	2	1	1	0	0.0000
15	15	51.306432	2	49.000000	55.866180	2	0.444149	4	3	1	2	0	0.0000
16	16	51.306432	2	49.000000	55.693147	1	0.390051	4	2	1	1	0	0.0000
17	17	51.306432	2	49.000000	54.459891	2	0.706708	4	5	1	1	0	0.0000
18	18	51.306432	2	49.000000	55.140555	1	0.474786	7	8	1	1	0	0.0000
19	19	51.306432	1	49.000000	48.803959	2	0.435947	2	5	1	1	0	0.0000
20	20	51.306432	1	49.000000	46.569751	2	0.286756	7	4	1	1	0	0.0000
21	21	51.306432	1	49.000000	49.813054	2	0.311492	4	8	1	2	0	0.0000
22	22	51.306432	1	49.000000	47.723117	2	0.319040	2	4	1	1	0	0.0000
23	23	51.306432	1	49.000000	48.977331	2	0.270484	2	3	1	2	0	0.0000
24	24	51.306432	2	49.000000	54.085393	2	0.263942	3	2	1	1	0	0.0000
25	25	51.306432	2	49.000000	52.834720	2	0.281440	2	6	1	1	0	0.0000
26	26	51.306432	1	49.000000	43.761867	2	0.378030	4	6	1	2	0	0.0000
27	27	51.306432	1	49.000000	46.527762	1	0.331032	3	5	1	1	0	0.0000
28	28	51.306432	2	49.000000	52.788875	1	0.989732	7	2	1	2	0	0.0000
29	29	51.306432	1	49.000000	48.601044	2	1.641968	3	8	1	1	0	0.0000
30	30	51.306432	1	49.000000	45.337631	1	1.235722	7	6	2	1	0	0.0000
31	31	51.306432	2	49.000000	55.908105	2	0.349836	2	3	1	1	0	0.0000
32	32	51.306432	1	49.000000	43.636667	1	0.371911	4	3	2	1	0	0.0000
33	33	51.306432	2	49.000000	52.872215	2	0.249218	7	4	1	1	0	0.0000
34	34	51.306432	2	49.000000	55.694593	2	0.267440	3	2	1	2	0	0.0000
35	35	51.306432	2	49.000000	55.843485	1	0.253003	2	4	1	2	0	0.0000
36	36	51.306432	1	49.000000	48.700709	1	0.487053	3	5	1	1	0	0.0000
37	37	51.306432	2	49.000000	52.721384	2	0.383546	8	2	1	2	0	0.0000
38	38	51.306432	1	49.000000	47.546503	2	0.396236	3	4	1	1	0	0.0000
39	39	51.306432	2	49.000000	52.865568	1	0.280476	2	5	1	2	0	0.0000
40	40	51.306432	1	49.000000	47.393585	2	1.041448	3	2	1	2	0	0.0000
41	41	51.306432	2	49.000000	55.667890	1	1.939463	3	2	2	1	0	0.0000
42	42	51.306432	2	49.000000	53.122936	2	2.114541	2	6	1	1	0	0.0000
43	43	51.306432	1	49.000000	46.703963	2	1.279084	3	8	1	1	0	0.0000
44	44	51.306432	2	49.000000	53.229567	1	1.335174	4	5	1	1	0	0.0000
45	45	51.306432	2	49.000000	55.949347	2	1.852833	2	3	1	2	0	0.0000
46	46	51.306432	1	49.000000	43.172231	2	2.621999	7	2	1	2	0	0.0000
47	47	51.306432	2	49.000000	54.541813	2	1.079538	8	3	1	2	0	0.0000
48	48	51.306432	2	49.000000	54.157359	2	1.007751	5	3	1	1	0	0.0000
49	49	51.306432	1	49.000000	46.407958	2	1.427204	6	5	1	1	0	0.0000
50	50	51.306432	2	49.000000	54.412786	1	1.325986	3	4	1	1	0	0.0000
51	51	51.306432	1	49.000000	42.090784	2	1.596486	7	5	1	2	0	0.0000
52	52	51.306432	2	49.000000	53.458507	2	1.488902	5	6	2	2	0	0.0000
53	53	51.306432	2	49.000000	54.160093	1	0.951456	5	3	1	2	0	0.0000
54	54	51.306432	2	49.000000	53.071014	1	0.917128	7	4	2	1	0	0.0000
55	55	51.306432	2	49.000000	55.683011	2	2.475854	5	2	1	1	0	0.0000
56	56	51.306432	1	49.000000	47.324039	2	1.371649	3	2	1	1	0	0.0000
57	57	51.306432	2	49.000000	54.134002	1	1.520307	2	5	2	2	0	0.0000
58	58	51.306432	1	49.000000	44.473612	1	0.510723	7	4	1	1	0	0.0000
59	59	51.306432	2	49.000000	54.928458	2	0.813980	4	2	1	2	0	0.0000
