1	1	64.929885	1	63.000000	56.882547	2	1.131437	4	6	1	2	0	0.0000
2	2	64.929885	2	63.000000	67.632809	1	0.683511	4	5	1	1	0	0.0000
3	3	64.929885	1	63.000000	57.201491	2	2.071134	3	4	1	2	0	0.0000
4	4	64.929885	2	63.000000	66.830323	4	7.295448	3	6	1	2	0	0.0000
5	5	64.929885	2	63.000000	68.142855	2	0.599349	7	6	2	1	0	0.0000
6	6	64.929885	1	63.000000	57.471893	2	0.451521	2	6	1	1	0	0.0000
7	7	64.929885	1	63.000000	60.423873	2	2.198778	3	2	2	1	0	0.0000
8	8	64.929885	2	63.000000	67.761848	1	0.672234	2	4	1	2	0	0.0000
9	9	64.929885	2	63.000000	66.415321	2	0.705661	5	7	2	2	0	0.0000
10	10	64.929885	2	63.000000	67.355999	2	0.553488	4	7	1	1	0	0.0000
11	11	64.929885	2	63.000000	69.626298	2	0.416781	5	2	1	1	0	0.0000
12	12	64.929885	2	63.000000	67.963587	2	0.299060	5	8	1	2	0	0.0000
13	13	64.929885	2	63.000000	68.258188	2	0.291478	5	8	1	2	0	0.0000
14	14	64.929885	2	63.000000	68.203247	2	0.268377	4	5	2	2	0	0.0000
15	15	64.929885	2	63.000000	67.142293	2	0.349808	8	5	2	1	0	0.0000
16	16	64.929885	1	63.000000	59.832600	2	0.412063	3	2	1	1	0	0.0000
17	17	64.929885	2	63.000000	67.945341	2	0.295686	2	3	1	2	0	0.0000
18	18	64.929885	1	63.000000	59.997897	2	0.359926	7	3	1	1	0	0.0000
19	19	64.929885	1	63.000000	57.216394	2	0.381976	7	2	1	2	0	0.0000
20	20	64.929885	2	63.000000	67.958939	2	1.963170	7	3	1	1	0	0.0000
21	21	64.929885	2	63.000000	68.527827	2	0.951380	3	4	2	2	0	0.0000
22	22	64.929885	1	63.000000	61.171509	2	0.637140	2	3	1	2	0	0.0000
23	23	64.929885	1	63.000000	59.963916	2	0.727839	6	5	1	2	0	0.0000
24	24	64.929885	2	63.000000	66.379187	2	0.446361	3	2	2	1	0	0.0000
25	25	64.929885	2	63.000000	68.968448	2	0.552369	2	3	1	2	0	0.0000
26	26	64.929885	2	63.000000	67.084086	2	0.438473	2	5	1	1	0	0.0000
27	27	64.929885	2	63.000000	67.664114	2	0.545125	2	4	1	2	0	0.0000
28	28	64.929885	1	63.000000	56.632589	2	0.583302	7	8	1	1	0	0.0000
29	29	64.929885	2	63.000000	68.902839	2	0.716031	6	7	1	1	0	0.0000
30	30	64.929885	1	63.000000	61.261947	2	1.051474	5	4	1	2	0	0.0000
31	31	64.929885	2	63.000000	67.340192	2	1.605122	7	2	1	2	0	0.0000
32	32	64.929885	2	63.000000	68.998344	2	0.632307	4	3	1	1	0	0.0000
33	33	64.929885	1	63.000000	62.926883	2	0.794954	5	4	1	2	0	0.0000
34	34	64.929885	2	63.000000	69.583141	2	2.126904	5	7	2	2	0	0.0000
35	35	64.929885	2	63.000000	69.496008	2	0.965105	5	6	1	2	0	0.0000
36	36	64.929885	2	63.000000	67.718456	2	1.138058	2	3	1	1	0	0.0000
37	37	64.929885	1	63.000000	60.754962	2	1.016477	6	4	1	1	0	0.0000
38	38	64.929885	2	63.000000	67.032784	2	0.603583	4	2	1	1	0	0.0000
39	39	64.929885	1	63.000000	60.712818	1	0.543347	5	7	1	1	0	0.0000
40	40	64.929885	1	63.000000	56.871825	1	0.726258	6	3	1	2	0	0.0000
41	41	64.929885	1	63.000000	61.133061	1	0.749498	3	2	1	1	0	0.0000
42	42	64.929885	1	63.000000	58.747116	1	0.531536	6	3	2	1	0	0.0000
43	43	64.929885	2	63.000000	68.634909	2	0.578087	6	8	1	1	0	0.0000
44	44	64.929885	2	63.000000	69.570068	2	0.598781	2	4	1	1	0	0.0000
45	45	64.929885	2	63.000000	67.147114	2	0.650955	2	4	1	2	0	0.0000
46	46	64.929885	2	63.000000	66.890929	2	0.492794	8	3	1	2	0	0.0000
47	47	64.929885	2	63.000000	68.947563	2	0.525450	5	7	1	1	0	0.0000
48	1	4.525311	2	7.000000	11.350836	2	0.455703	2	3	1	2	2	4.1751
49	2	4.525311	1	7.000000	1.455129	1	2.835151	5	2	1	1	1	0.9284
50	3	4.525311	2	7.000000	9.687786	2	0.202294	7	8	2	2	2	0.7866
51	4	4.525311	1	7.000000	1.514206	2	3.018823	2	3	1	2	2	0.9043
52	5	4.525311	1	7.000000	0.980428	1	0.915543	2	5	1	2	2	0.4228
53	6	4.525311	2	7.000000	10.377024	1	0.813826	6	7	1	1	2	1.4611
54	7	4.525311	2	7.000000	11.787316	2	1.433266	3	4	1	2	2	1.0073
55	8	4.525311	2	7.000000	11.820836	2	1.430477	5	6	1	2	2	0.5896
56	9	4.525311	2	7.000000	9.761717	2	1.228787	2	3	1	1	1	1.2513
57	10	4.525311	2	7.000000	7.250459	2	1.088167	5	6	1	1	1	1.0127
58	11	4.525311	1	7.000000	2.005220	2	1.123150	2	5	1	1	1	0.7742
59	12	4.525311	1	7.000000	2.181480	1	1.558881	5	6	1	1	1	0.6644
60	13	4.525311	1	7.000000	1.927463	1	1.917070	4	3	1	1	1	0.8955
61	14	4.525311	1	7.000000	2.739647	1	2.266670	7	5	1	2	2	0.8469
62	15	4.525311	2	7.000000	8.061016	1	1.892196	3	6	1	2	2	0.9999
63	16	4.525311	1	7.000000	1.320233	2	2.655238	7	3	2	1	1	2.0917
64	17	4.525311	1	7.000000	1.011619	1	2.222808	4	3	1	1	1	0.6130
65	18	4.525311	1	7.000000	1.595452	1	2.083904	2	3	1	1	1	1.0154
66	19	4.525311	2	7.000000	8.942114	2	1.686026	4	2	1	2	2	0.6260
67	20	4.525311	1	7.000000	2.560637	1	1.344734	6	5	1	2	2	0.6183
68	21	4.525311	1	7.000000	1.949108	1	1.601134	5	6	1	1	1	0.7764
69	22	4.525311	2	7.000000	9.226276	2	1.609182	5	4	1	2	2	0.9044
70	23	4.525311	1	7.000000	2.514034	1	1.619748	3	2	1	2	2	0.6103
71	24	4.525311	2	7.000000	12.915293	2	1.321140	2	3	1	1	1	0.7402
72	25	4.525311	2	7.000000	8.941202	2	2.022204	5	2	1	2	2	0.4126
73	26	4.525311	1	7.000000	0.435822	1	1.275596	7	3	1	1	1	1.2485
74	27	4.525311	2	7.000000	13.884659	2	1.837498	2	4	2	2	2	0.5873
75	28	4.525311	2	7.000000	8.303655	1	1.051463	5	3	1	1	1	1.0492
76	29	4.525311	2	7.000000	6.638471	2	1.758362	4	3	1	1	1	0.5836
77	1	90.846967	1	91.000000	87.295193	2	2.642518	5	6	1	1	0	0.0000
78	2	90.846967	1	91.000000	84.079491	1	2.035817	3	7	1	1	0	0.0000
79	3	90.846967	1	91.000000	85.788982	1	1.389237	6	4	1	2	0	0.0000
80	4	90.846967	2	91.000000	96.823299	2	1.449500	4	7	1	2	0	0.0000
81	5	90.846967	1	91.000000	88.980597	2	1.170686	8	3	1	2	0	0.0000
82	6	90.846967	1	91.000000	86.981690	2	3.231671	3	6	1	1	0	0.0000
83	7	90.846967	1	91.000000	85.262147	1	1.352308	6	2	2	1	0	0.0000
