1	1	79.148276	1	77.000000	70.812203	2	0.800372
2	2	79.148276	1	77.000000	72.930419	1	1.329478
3	3	79.148276	2	77.000000	83.990922	1	0.493632
4	4	79.148276	1	77.000000	73.005346	2	0.867684
5	5	79.148276	2	77.000000	83.670924	2	1.441780
6	6	79.148276	1	77.000000	76.682871	2	0.809245
7	7	79.148276	1	77.000000	77.052590	1	1.682318
8	8	79.148276	2	77.000000	81.986071	1	1.344009
9	9	79.148276	1	77.000000	71.009971	2	1.115135
10	10	79.148276	2	77.000000	83.577798	2	0.736070
11	11	79.148276	2	77.000000	80.762207	2	1.859987
12	12	79.148276	1	77.000000	75.145993	1	0.954213
13	13	79.148276	2	77.000000	80.622446	2	0.549128
14	14	79.148276	1	77.000000	75.977117	1	0.552391
15	15	79.148276	2	77.000000	81.112778	2	0.643763
16	16	79.148276	2	77.000000	83.059510	2	0.907588
17	17	79.148276	2	77.000000	80.903008	2	0.608715
18	18	79.148276	2	77.000000	83.404929	2	1.289932
19	19	79.148276	2	77.000000	80.797513	2	0.583356
20	20	79.148276	1	77.000000	72.118154	1	0.920945
21	21	79.148276	2	77.000000	81.001209	2	0.525412
22	22	79.148276	1	77.000000	76.371489	2	0.945938
23	1	64.209559	2	63.000000	67.158131	2	1.663035
24	2	64.209559	2	63.000000	69.997056	1	1.005547
25	3	64.209559	1	63.000000	57.983688	2	1.134307
26	4	64.209559	2	63.000000	69.165544	1	2.257942
27	5	64.209559	2	63.000000	66.774493	2	1.063962
28	6	64.209559	1	63.000000	58.325537	2	1.038716
29	7	64.209559	2	63.000000	69.642480	2	0.670390
30	8	64.209559	2	63.000000	68.514580	1	0.772843
31	9	64.209559	2	63.000000	66.084647	2	0.463381
32	10	64.209559	2	63.000000	69.844588	2	0.478541
33	11	64.209559	2	63.000000	69.433199	2	1.381354
34	12	64.209559	2	63.000000	66.305199	2	0.887269
35	13	64.209559	1	63.000000	60.871073	1	0.828909
36	14	64.209559	1	63.000000	61.981836	2	1.109175
37	15	64.209559	2	63.000000	66.200411	2	0.738171
38	16	64.209559	2	63.000000	68.886508	2	0.926063
39	17	64.209559	2	63.000000	68.825855	2	0.706317
40	18	64.209559	1	63.000000	61.446290	1	0.535400
41	19	64.209559	2	63.000000	68.892869	2	0.643547
42	20	64.209559	2	63.000000	69.579261	2	0.867338
43	21	64.209559	1	63.000000	58.415930	1	1.497699
44	22	64.209559	2	63.000000	67.202684	2	0.470821
45	1	7.475262	1	7.000000	5.179552	2	2.549214
46	2	7.475262	2	7.000000	11.682935	2	0.759548
47	3	7.475262	1	7.000000	3.125468	1	0.522869
48	4	7.475262	2	7.000000	12.518417	2	0.559480
49	5	7.475262	2	7.000000	10.784808	2	0.938461
50	6	7.475262	2	7.000000	10.683619	2	1.318542
51	7	7.475262	2	7.000000	13.965797	2	1.194358
52	8	7.475262	1	7.000000	1.986529	1	0.635806
53	9	7.475262	1	7.000000	2.362670	2	0.683571
54	10	7.475262	1	7.000000	0.976696	2	0.913564
55	11	7.475262	1	7.000000	0.739558	1	0.574569
56	12	7.475262	2	7.000000	11.886550	2	0.961157
57	13	7.475262	1	7.000000	1.789001	1	0.716050
58	14	7.475262	2	7.000000	12.965502	2	0.712536
59	15	7.475262	2	7.000000	12.777449	2	1.453734
60	16	7.475262	1	7.000000	2.659570	1	0.676336
61	17	7.475262	1	7.000000	5.888469	2	0.786508
62	18	7.475262	1	7.000000	4.926017	1	1.412664
63	19	7.475262	2	7.000000	11.155795	1	1.309247
64	20	7.475262	2	7.000000	11.212162	2	0.633672
65	21	7.475262	1	7.000000	4.365872	2	1.297716
66	22	7.475262	1	7.000000	1.225558	1	1.823098
67	23	7.475262	1	7.000000	5.841224	1	0.726672
68	24	7.475262	1	7.000000	3.230070	1	0.691198
69	25	7.475262	2	7.000000	11.011892	2	0.785025
70	26	7.475262	2	7.000000	9.116206	2	0.682694
71	27	7.475262	2	7.000000	11.025524	1	0.664804
72	28	7.475262	1	7.000000	2.055665	1	1.159886
73	29	7.475262	1	7.000000	0.503651	1	0.850434
74	30	7.475262	2	7.000000	13.739463	2	0.529707
75	31	7.475262	1	7.000000	1.643322	2	0.926458
76	32	7.475262	1	7.000000	1.682194	1	0.786554
77	33	7.475262	1	7.000000	0.405311	1	0.908388
78	34	7.475262	2	7.000000	10.440753	2	1.393599
79	35	7.475262	2	7.000000	11.059580	2	0.786989
80	36	7.475262	1	7.000000	1.629109	1	1.628459
81	37	7.475262	1	7.000000	2.809559	1	0.892243
82	38	7.475262	2	7.000000	11.297316	2	0.705931
83	39	7.475262	2	7.000000	11.443044	2	1.014981
84	40	7.475262	2	7.000000	12.236990	2	0.799783
85	41	7.475262	1	7.000000	2.997391	1	1.041008
86	1	48.015612	2	49.000000	50.997812	2	1.603599
87	2	48.015612	1	49.000000	46.336507	1	0.935083
88	3	48.015612	1	49.000000	43.244178	2	1.279785
89	4	48.015612	2	49.000000	55.463175	2	0.862145
90	5	48.015612	2	49.000000	55.790514	1	0.765151
91	6	48.015612	2	49.000000	54.846306	2	1.864207
92	7	48.015612	2	49.000000	51.625692	2	0.550359
93	8	48.015612	2	49.000000	53.223742	2	0.825583
94	9	48.015612	1	49.000000	42.843826	1	0.474301
95	10	48.015612	2	49.000000	54.657293	2	0.504735
96	11	48.015612	2	49.000000	52.928486	2	0.798057
97	12	48.015612	2	49.000000	55.251984	2	0.623966
98	13	48.015612	1	49.000000	43.149885	1	0.432576
99	14	48.015612	1	49.000000	42.597550	1	0.928442
100	15	48.015612	1	49.000000	42.667010	1	0.732543
101	16	48.015612	1	49.000000	46.392442	1	0.784319
102	17	48.015612	2	49.000000	50.137183	1	0.866227
103	1	88.252121	2	91.000000	97.550834	2	1.889613
104	2	88.252121	1	91.000000	84.357792	2	0.790433
105	3	88.252121	2	91.000000	95.546105	2	0.616205
106	4	88.252121	1	91.000000	85.153323	1	0.736857
107	5	88.252121	2	91.000000	93.189213	2	0.452875
108	6	88.252121	1	91.000000	86.641837	1	0.931956
109	7	88.252121	2	91.000000	94.953336	2	0.544376
110	8	88.252121	2	91.000000	91.625329	2	0.540159
111	9	88.252121	1	91.000000	84.454428	1	0.792316
112	10	88.252121	2	91.000000	93.161962	2	0.441953
113	11	88.252121	2	91.000000	95.160340	2	0.601771
114	12	88.252121	1	91.000000	86.682247	1	0.891208
115	13	88.252121	1	91.000000	85.453551	1	0.801232
116	14	88.252121	1	91.000000	85.392741	2	1.353922
117	1	22.140095	2	21.000000	27.482100	2	1.264300
118	2	22.140095	1	21.000000	18.465867	1	0.831025
119	3	22.140095	2	21.000000	26.034018	1	0.799495
120	4	22.140095	1	21.000000	18.078855	2	1.072687
121	5	22.140095	2	21.000000	26.195492	2	0.710950
122	6	22.140095	1	21.000000	15.729659	1	0.971836
123	7	22.140095	1	21.000000	14.570875	1	1.309972
124	8	22.140095	2	21.000000	27.937317	1	0.810901
125	9	22.140095	1	21.000000	16.809681	2	0.675825
126	10	22.140095	1	21.000000	17.566635	2	1.346397
127	11	22.140095	2	21.000000	26.839935	2	0.845953
128	12	22.140095	1	21.000000	16.232708	2	0.781617
129	13	22.140095	1	21.000000	19.005243	1	0.624030
130	14	22.140095	1	21.000000	17.612094	1	0.569787
131	15	22.140095	2	21.000000	27.328577	2	1.468155
132	16	22.140095	1	21.000000	17.657113	2	1.776962
133	17	22.140095	1	21.000000	19.766012	1	0.738596
134	18	22.140095	1	21.000000	19.793656	1	0.870569
135	19	22.140095	1	21.000000	15.270743	1	0.668891
136	20	22.140095	1	21.000000	16.399535	1	0.667395
137	21	22.140095	2	21.000000	25.355128	2	1.402038
138	22	22.140095	1	21.000000	19.035606	1	1.301316
139	23	22.140095	1	21.000000	15.825247	1	1.159307
140	24	22.140095	1	21.000000	16.766205	1	0.970021
141	25	22.140095	2	21.000000	27.544187	2	0.468249
142	26	22.140095	2	21.000000	26.572316	2	1.123124
143	1	34.777363	1	35.000000	28.003658	2	1.338915
144	2	34.777363	2	35.000000	38.757328	2	0.558245
145	3	34.777363	1	35.000000	28.576675	2	1.097522
146	4	34.777363	1	35.000000	29.881755	2	0.774992
147	5	34.777363	1	35.000000	33.208485	2	0.889555
148	6	34.777363	1	35.000000	31.990491	1	0.415095
149	7	34.777363	2	35.000000	41.621487	1	0.744495
150	8	34.777363	1	35.000000	32.589281	2	1.596351
151	9	34.777363	2	35.000000	36.592674	2	1.005578
152	10	34.777363	1	35.000000	28.259836	1	0.854288
153	11	34.777363	2	35.000000	41.379241	2	0.901327
154	12	34.777363	2	35.000000	39.379245	2	0.770552
155	13	34.777363	2	35.000000	40.516922	2	0.668561
156	14	34.777363	1	35.000000	31.105783	2	0.779279
157	15	34.777363	1	35.000000	33.302829	1	1.101600
