1	1	77.162265	2	77.000000	81.312073	2	0.796972
2	2	77.162265	1	77.000000	75.477706	2	0.566797
3	3	77.162265	2	77.000000	83.236180	2	1.433438
4	4	77.162265	2	77.000000	83.432145	2	1.784460
5	5	77.162265	2	77.000000	82.283697	2	2.393693
6	6	77.162265	1	77.000000	75.376556	1	0.938135
7	7	77.162265	1	77.000000	75.037202	1	0.773827
8	8	77.162265	1	77.000000	72.093316	1	0.848200
9	9	77.162265	2	77.000000	79.915440	1	0.711843
10	10	77.162265	1	77.000000	70.105045	2	1.253178
11	11	77.162265	2	77.000000	79.771717	1	0.619788
12	12	77.162265	1	77.000000	72.034164	1	2.116416
13	13	77.162265	2	77.000000	81.447888	1	0.992211
14	14	77.162265	2	77.000000	80.794728	1	2.105965
15	15	77.162265	2	77.000000	82.546153	2	0.734055
16	16	77.162265	1	77.000000	71.269730	2	0.721759
17	17	77.162265	2	77.000000	83.585597	1	0.966471
18	18	77.162265	1	77.000000	70.288324	2	3.896729
19	19	77.162265	1	77.000000	74.972054	1	0.892001
20	20	77.162265	2	77.000000	83.795443	1	3.561809
21	21	77.162265	2	77.000000	82.168468	2	0.786566
22	22	77.162265	2	77.000000	83.674498	2	0.620357
23	23	77.162265	1	77.000000	74.521193	1	0.460928
24	24	77.162265	2	77.000000	81.157924	1	0.972271
25	25	77.162265	1	77.000000	71.457893	1	0.742450
26	26	77.162265	2	77.000000	80.351777	2	2.274263
27	27	77.162265	1	77.000000	71.439049	2	0.919533
28	28	77.162265	1	77.000000	73.088635	1	0.787996
29	29	77.162265	1	77.000000	74.561596	1	0.869509
30	30	77.162265	2	77.000000	78.649281	2	0.588123
31	31	77.162265	1	77.000000	70.391035	2	0.710021
32	32	77.162265	1	77.000000	72.248371	1	0.683085
33	33	77.162265	2	77.000000	82.556103	1	0.720759
34	34	77.162265	1	77.000000	75.088821	2	2.669576
35	35	77.162265	2	77.000000	79.740267	2	0.898319
36	36	77.162265	2	77.000000	81.622523	1	0.576154
37	37	77.162265	2	77.000000	83.852955	2	0.586799
38	38	77.162265	2	77.000000	79.075672	2	0.660774
39	39	77.162265	2	77.000000	81.756993	2	0.827918
40	40	77.162265	2	77.000000	82.828975	2	0.604215
41	41	77.162265	1	77.000000	74.114172	1	0.845525
42	42	77.162265	1	77.000000	73.291904	1	1.277173
43	43	77.162265	2	77.000000	80.513250	2	1.235318
44	44	77.162265	2	77.000000	83.600728	2	1.362816
45	45	77.162265	1	77.000000	73.453324	1	1.045402
46	46	77.162265	2	77.000000	82.046099	2	0.980822
47	47	77.162265	1	77.000000	74.323242	2	0.751302
48	48	77.162265	2	77.000000	80.172285	2	0.754194
49	1	47.385351	2	49.000000	53.876680	2	3.264526
50	2	47.385351	1	49.000000	42.699107	1	0.813774
51	3	47.385351	1	49.000000	43.996790	2	0.686933
52	4	47.385351	2	49.000000	55.617165	2	0.572608
53	5	47.385351	1	49.000000	42.493871	1	1.431107
54	6	47.385351	2	49.000000	55.353268	2	0.615279
55	7	47.385351	1	49.000000	45.105205	1	0.560470
56	8	47.385351	1	49.000000	44.165540	2	0.403798
57	9	47.385351	2	49.000000	52.691274	2	0.677224
58	10	47.385351	2	49.000000	51.232596	2	0.915665
59	11	47.385351	1	49.000000	44.730905	1	0.608675
60	12	47.385351	1	49.000000	43.000884	1	0.627013
61	13	47.385351	1	49.000000	44.424553	1	1.370303
62	14	47.385351	2	49.000000	49.372372	1	1.068440
63	15	47.385351	1	49.000000	44.069754	2	1.634515
64	16	47.385351	1	49.000000	44.466920	1	0.609677
65	17	47.385351	1	49.000000	42.450398	1	0.650871
66	18	47.385351	2	49.000000	54.828321	2	0.770032
67	19	47.385351	2	49.000000	55.198315	2	0.582096
68	20	47.385351	1	49.000000	43.107130	1	1.134925
69	21	47.385351	2	49.000000	49.280568	1	1.386614
70	22	47.385351	2	49.000000	55.109343	2	0.747833
71	23	47.385351	1	49.000000	44.110071	1	0.655663
72	24	47.385351	1	49.000000	42.356204	2	3.022853
73	25	47.385351	2	49.000000	50.392872	1	0.549585
74	26	47.385351	2	49.000000	54.098202	1	2.264750
75	27	47.385351	1	49.000000	44.792812	2	1.470826
76	28	47.385351	1	49.000000	43.306594	2	3.620777
77	29	47.385351	1	49.000000	45.541905	1	1.522824
78	30	47.385351	2	49.000000	50.685687	2	1.238781
79	31	47.385351	2	49.000000	51.107474	2	2.670095
80	32	47.385351	1	49.000000	45.069144	2	2.387239
81	33	47.385351	1	49.000000	44.847009	1	0.683577
82	34	47.385351	2	49.000000	49.565817	1	0.921647
83	35	47.385351	1	49.000000	44.350914	2	1.069966
84	36	47.385351	1	49.000000	44.293572	1	0.564183
85	37	47.385351	1	49.000000	44.687495	2	3.023288
86	38	47.385351	2	49.000000	51.649445	2	0.526034
87	39	47.385351	2	49.000000	53.343028	2	0.738743
88	40	47.385351	1	49.000000	42.044346	1	0.590538
89	41	47.385351	1	49.000000	44.416832	1	1.016410
90	42	47.385351	1	49.000000	44.184390	2	0.968767
91	43	47.385351	1	49.000000	45.957613	2	0.866889
92	44	47.385351	2	49.000000	49.134252	2	0.817235
93	45	47.385351	1	49.000000	43.263536	2	2.009537
94	46	47.385351	2	49.000000	49.891550	1	1.065877
95	47	47.385351	1	49.000000	43.465795	2	0.656063
96	48	47.385351	1	49.000000	44.849503	2	0.847261
97	49	47.385351	1	49.000000	45.227552	2	1.326971
98	50	47.385351	2	49.000000	50.069420	2	4.114979
99	51	47.385351	1	49.000000	42.966585	1	0.997616
100	52	47.385351	2	49.000000	53.127654	2	0.926997
101	53	47.385351	1	49.000000	44.767924	1	1.483306
102	54	47.385351	1	49.000000	44.326517	1	1.808730
103	55	47.385351	1	49.000000	42.552027	2	0.945142
104	56	47.385351	1	49.000000	43.199112	4	5.956643
105	57	47.385351	2	49.000000	49.374991	2	0.688875
106	58	47.385351	1	49.000000	43.402115	1	0.958333
107	59	47.385351	2	49.000000	49.072703	2	0.897437
108	60	47.385351	1	49.000000	43.041668	2	0.543366
109	61	47.385351	1	49.000000	42.273105	2	0.659086
110	62	47.385351	2	49.000000	50.678572	1	0.866390
111	63	47.385351	1	49.000000	45.149668	2	0.568617
112	64	47.385351	2	49.000000	49.307558	1	2.603405
113	65	47.385351	2	49.000000	50.488101	2	0.779110
