vis_width,alpha_critic,alpha_actor,t2c_delay,t2c_liti,t2c_siti
3,0.03,0.04,1.0,0.6736375158428392,0.6723700887198986
3,0.03,0.05,1.0,0.720513687056438,0.6806353497803312
3,0.03,0.060000000000000005,1.0,0.7190298507462686,0.751865671641791
3,0.03,0.06999999999999999,1.0,0.7856866537717601,0.7961315280464215
3,0.03,0.08,1.0,0.8094867807153966,0.8297045101088647
3,0.03,0.09,1.0,0.8442792234613796,0.7980173482032218
3,0.03,0.09999999999999999,1.0,0.8383711167086482,0.8610411418975651
3,0.03,0.11,1.0,0.846745027124774,0.8679927667269439
3,0.03,0.12,1.0,0.9004952723998199,0.9293111211166142
3,0.03,0.13,1.0,0.869394862864606,0.892903787548977
3,0.03,0.14,1.0,0.8483830323393532,0.8542629147417052
3,0.03,0.15000000000000002,1.0,0.85340550293189,0.851150202976996
3,0.03,0.16,1.0,0.9238138686131386,0.8973540145985401
3,0.03,0.17,1.0,0.9289264413518887,0.9642147117296221
3,0.03,0.18000000000000002,1.0,0.9550140581068416,0.9615745079662605
3,0.03,0.19,1.0,0.8977533241632278,0.9032553874369555
3,0.04,0.01,1.0,0.4119723714504988,0.4132003069838833
3,0.04,0.02,1.0,0.5277840780222273,0.5418462236334769
3,0.04,0.03,1.0,0.6369112814895947,0.6385542168674698
3,0.04,0.04,1.0,0.6505914467697907,0.6478616924476797
3,0.04,0.05,1.0,0.7182359117955898,0.7483374168708435
3,0.04,0.060000000000000005,1.0,0.8002223869532987,0.7742772424017791
3,0.04,0.06999999999999999,1.0,0.7812133072407045,0.7945205479452054
3,0.04,0.08,1.0,0.8333333333333334,0.8361445783132531
3,0.04,0.09,1.0,0.8387235877533419,0.8654592496765847
3,0.04,0.09999999999999999,1.0,0.8614510489510491,0.8430944055944056
3,0.04,0.11,1.0,0.8840579710144927,0.8783487044356609
3,0.04,0.12,1.0,0.8573287077189939,0.8412836079791847
3,0.04,0.13,1.0,0.8803571428571428,0.895982142857143
3,0.04,0.14,1.0,0.8663474096647801,0.8615585546364823
3,0.04,0.15000000000000002,1.0,0.8577777777777779,0.872
3,0.04,0.16,1.0,0.8963029756537421,0.889990982867448
3,0.04,0.17,1.0,0.9186802973977695,0.9656133828996283
3,0.04,0.18000000000000002,1.0,0.9238486092111264,0.8686730506155951
3,0.04,0.19,1.0,0.9146341463414633,0.9020034843205575
3,0.05,0.01,1.0,0.4163504111321948,0.44054395951929154
3,0.05,0.02,1.0,0.5338278264778602,0.5315801303663744
3,0.05,0.03,1.0,0.5659459459459459,0.5518918918918919
3,0.05,0.04,1.0,0.6815952925792743,0.7123242889833279
3,0.05,0.05,1.0,0.7176629517055049,0.684903748733536
3,0.05,0.060000000000000005,1.0,0.7763554216867471,0.740210843373494
3,0.05,0.06999999999999999,1.0,0.7403918613413715,0.7750565184626979
3,0.05,0.08,1.0,0.7366037735849057,0.7513207547169811
3,0.05,0.09,1.0,0.888235294117647,0.8323529411764705
3,0.05,0.09999999999999999,1.0,0.8491271820448878,0.8341645885286784
3,0.05,0.11,1.0,0.8480851063829787,0.8591489361702128
3,0.05,0.12,1.0,0.8807049254405783,0.885223678264799
3,0.05,0.13,1.0,0.9346497414198401,0.921015514809591
3,0.05,0.14,1.0,0.8754480286738351,0.8758960573476703
3,0.05,0.15000000000000002,1.0,0.9199438202247191,0.9166666666666666
3,0.05,0.16,1.0,0.9320702402957487,0.8937153419593346
3,0.05,0.17,1.0,0.847450110864745,0.8492239467849223
3,0.05,0.18000000000000002,1.0,0.9725118483412322,0.9706161137440757
3,0.05,0.19,1.0,0.8984615384615385,0.8703296703296703
3,0.060000000000000005,0.01,1.0,0.40140005957700325,0.4070598748882931
3,0.060000000000000005,0.02,1.0,0.525390625,0.4991319444444445
3,0.060000000000000005,0.03,1.0,0.5880055788005578,0.605857740585774
3,0.060000000000000005,0.04,1.0,0.6818616512591648,0.6840930825629582
3,0.060000000000000005,0.05,1.0,0.6709401709401709,0.6426692965154504
3,0.060000000000000005,0.060000000000000005,1.0,0.7570194384449244,0.7541396688264939
3,0.060000000000000005,0.06999999999999999,1.0,0.8027842227378191,0.7822892498066513
3,0.060000000000000005,0.08,1.0,0.7965627498001598,0.7549960031974421
3,0.060000000000000005,0.09,1.0,0.7976947535771065,0.7829888712241653
3,0.060000000000000005,0.09999999999999999,1.0,0.8096019696347969,0.8321707016823964
3,0.060000000000000005,0.11,1.0,0.869357638888889,0.8519965277777778
3,0.060000000000000005,0.12,1.0,0.8332622601279318,0.8648187633262261
3,0.060000000000000005,0.13,1.0,0.8929824561403509,0.8899122807017543
3,0.060000000000000005,0.14,1.0,0.8811438784629133,0.8932082216264522
3,0.060000000000000005,0.15000000000000002,1.0,0.8922589406971481,0.895427795382526
3,0.060000000000000005,0.16,1.0,0.9139737991266376,0.9021834061135372
3,0.060000000000000005,0.17,1.0,0.940677966101695,0.9477401129943503
3,0.060000000000000005,0.18000000000000002,1.0,0.8710503842869342,0.8608027327070878
3,0.060000000000000005,0.19,1.0,0.9871977240398293,0.9364627785680417
3,0.06999999999999999,0.01,1.0,0.3848076656019997,0.39452853770309676
3,0.06999999999999999,0.02,1.0,0.5110141766630316,0.514721919302072
3,0.06999999999999999,0.03,1.0,0.5926640926640927,0.5973524544953117
3,0.06999999999999999,0.04,1.0,0.6740348692403487,0.6550435865504359
3,0.06999999999999999,0.05,1.0,0.7374735356386732,0.7339449541284404
3,0.06999999999999999,0.060000000000000005,1.0,0.7464840858623243,0.7546262028127313
3,0.06999999999999999,0.06999999999999999,1.0,0.819101578308377,0.8328611898016997
3,0.06999999999999999,0.08,1.0,0.7824713778128701,0.8432688511646269
3,0.06999999999999999,0.09,1.0,0.8450939457202504,0.8467640918580377
3,0.06999999999999999,0.09999999999999999,1.0,0.8796140939597314,0.8670302013422819
3,0.06999999999999999,0.11,1.0,0.8271298593879239,0.8519437551695617
3,0.06999999999999999,0.12,1.0,0.8512753999135323,0.867704280155642
3,0.06999999999999999,0.13,1.0,0.8962350780532599,0.9054178145087235
3,0.06999999999999999,0.14,1.0,0.9219178082191782,0.8872146118721461
3,0.06999999999999999,0.15000000000000002,1.0,0.9408528198074279,0.891334250343879
3,0.06999999999999999,0.16,1.0,0.8686291739894552,0.8558875219683655
3,0.06999999999999999,0.17,1.0,0.9088908450704225,0.9286971830985916
3,0.06999999999999999,0.18000000000000002,1.0,0.9277168494516451,0.9451645064805584
3,0.06999999999999999,0.19,1.0,0.9366100137804318,0.9609554432705559
3,0.08,0.01,1.0,0.38712928304059896,0.4052692196947884
3,0.08,0.02,1.0,0.5333921093233415,0.5369186687238263
3,0.08,0.03,1.0,0.6600858369098712,0.6148783977110156
3,0.08,0.04,1.0,0.6631712742294249,0.7035271687321258
3,0.08,0.05,1.0,0.7157326130992572,0.7201215395003375
3,0.08,0.060000000000000005,1.0,0.7411764705882352,0.7635294117647058
3,0.08,0.06999999999999999,1.0,0.7840866641763167,0.7646619350018677
3,0.08,0.08,1.0,0.7714070162202942,0.7612221803093172
3,0.08,0.09,1.0,0.8156645569620253,0.8366297468354429
3,0.08,0.09999999999999999,1.0,0.8648086522462562,0.8548252911813644
3,0.08,0.11,1.0,0.885377159713443,0.885377159713443
3,0.08,0.12,1.0,0.915268456375839,0.8942953020134229
3,0.08,0.13,1.0,0.9110638297872341,0.8676595744680852
3,0.08,0.14,1.0,0.8215628917676556,0.8499791057250313
3,0.08,0.15000000000000002,1.0,0.8891362422083704,0.9073909171861085
3,0.08,0.16,1.0,0.8933035714285715,0.8857142857142858
3,0.08,0.17,1.0,0.9863013698630135,0.9367028814359942
3,0.08,0.18000000000000002,1.0,0.8951754385964912,0.887280701754386
3,0.08,0.19,1.0,0.9713013359722908,0.9668480950024739
3,0.09,0.01,1.0,0.42788536018590245,0.42137877614252517
3,0.09,0.02,1.0,0.5465274625510667,0.5249659555152065
3,0.09,0.03,1.0,0.6704512372634643,0.6387190684133915
3,0.09,0.04,1.0,0.6464940354960722,0.6363107361070702
3,0.09,0.05,1.0,0.714936886395512,0.7177419354838709
3,0.09,0.060000000000000005,1.0,0.7283779089961792,0.7561653351858284
3,0.09,0.06999999999999999,1.0,0.7906441717791411,0.8286042944785277
3,0.09,0.08,1.0,0.7729852440408627,0.82103670071888
3,0.09,0.09,1.0,0.8001628001628002,0.7997557997557997
3,0.09,0.09999999999999999,1.0,0.8677405680373039,0.8223823654090716
3,0.09,0.11,1.0,0.8201772899957788,0.8674546222034614
3,0.09,0.12,1.0,0.8362032759344814,0.8273834523309535
3,0.09,0.13,1.0,0.8768587360594796,0.925185873605948
3,0.09,0.14,1.0,0.8922603342128408,0.8601583113456465
3,0.09,0.15000000000000002,1.0,0.8962790697674419,0.9302325581395349
3,0.09,0.16,1.0,0.9222027972027973,0.937937062937063
3,0.09,0.17,1.0,0.8442982456140351,0.8675438596491228
3,0.09,0.18000000000000002,1.0,0.9641398093508851,0.9255560599182933
3,0.09,0.19,1.0,0.8811513463324049,0.8885793871866295
3,0.09999999999999999,0.01,1.0,0.40075834913227365,0.40221671284818433
3,0.09999999999999999,0.02,1.0,0.5242152466367712,0.5347533632286996
3,0.09999999999999999,0.03,1.0,0.6227272727272727,0.6343749999999999
3,0.09999999999999999,0.04,1.0,0.6950015918497293,0.7096466093600764
3,0.09999999999999999,0.05,1.0,0.7330423102753525,0.7068502350570853
3,0.09999999999999999,0.060000000000000005,1.0,0.7392218717139852,0.7437784787942516
3,0.09999999999999999,0.06999999999999999,1.0,0.7881656804733728,0.8015779092702169
3,0.09999999999999999,0.08,1.0,0.8321018062397373,0.8087027914614121
3,0.09999999999999999,0.09,1.0,0.8599238256453661,0.8650021159542954
3,0.09999999999999999,0.09999999999999999,1.0,0.8316164817749604,0.78486529318542
3,0.09999999999999999,0.11,1.0,0.894392140810479,0.8505935325419567
3,0.09999999999999999,0.12,1.0,0.8783185840707964,0.8756637168141592
3,0.09999999999999999,0.13,1.0,0.8911161731207289,0.8797266514806378
3,0.09999999999999999,0.14,1.0,0.8926204153778171,0.9049933716305789
3,0.09999999999999999,0.15000000000000002,1.0,0.9519408502772644,0.9117375231053605
3,0.09999999999999999,0.16,1.0,0.9268846503178928,0.9128065395095368
3,0.09999999999999999,0.17,1.0,0.8873423227490214,0.8755980861244019
3,0.09999999999999999,0.18000000000000002,1.0,0.944647758462946,0.8956999085086916
3,0.09999999999999999,0.19,1.0,0.9793863854266539,0.9285714285714286
3,0.11,0.01,1.0,0.43267914194431767,0.4284192910390993
3,0.11,0.02,1.0,0.5336624775583483,0.5235637342908438
3,0.11,0.03,1.0,0.59145490086568,0.5970399329796146
3,0.11,0.04,1.0,0.6877887788778878,0.7201320132013201
3,0.11,0.05,1.0,0.6953983516483516,0.6830357142857143
3,0.11,0.060000000000000005,1.0,0.7946896035901272,0.7887060583395662
3,0.11,0.06999999999999999,1.0,0.8585159554017684,0.8066128412149173
3,0.11,0.08,1.0,0.8133535660091048,0.81752655538695
3,0.11,0.09,1.0,0.8397070789259562,0.8034987794955248
3,0.11,0.09999999999999999,1.0,0.8580723871492477,0.8377389182594551
3,0.11,0.11,1.0,0.8901003052769298,0.8957697339729611
3,0.11,0.12,1.0,0.8491037932471864,0.9416423509795748
3,0.11,0.13,1.0,0.916443252904379,0.8887399463806971
3,0.11,0.14,1.0,0.8758113370835136,0.8931198615318044
3,0.11,0.15000000000000002,1.0,0.9239526411657558,0.918943533697632
3,0.11,0.16,1.0,0.9207738369415015,0.9180101335789959
3,0.11,0.17,1.0,0.8728929384965832,0.8801822323462415
3,0.11,0.18000000000000002,1.0,0.9306751246035342,0.9361123697326688
3,0.11,0.19,1.0,0.8931604827894501,0.8828788556101922
3,0.12,0.01,1.0,0.3947368421052631,0.38228636106395014
3,0.12,0.02,1.0,0.5440758293838862,0.5582938388625591
3,0.12,0.03,1.0,0.6068638392857142,0.6057477678571428
3,0.12,0.04,1.0,0.7558620689655173,0.7075862068965517
3,0.12,0.05,1.0,0.7019069923051188,0.6865172298427568
3,0.12,0.060000000000000005,1.0,0.7837937384898712,0.7738489871086557
3,0.12,0.06999999999999999,1.0,0.8245681381957773,0.8514395393474088
3,0.12,0.08,1.0,0.8289992119779354,0.8033884948778567
3,0.12,0.09,1.0,0.8132231404958677,0.828099173553719
3,0.12,0.09999999999999999,1.0,0.8570230607966457,0.8327044025157232
3,0.12,0.11,1.0,0.8598452278589853,0.8422184006878761
3,0.12,0.12,1.0,0.8618449545257687,0.9449978345604158
3,0.12,0.13,1.0,0.8834907782276203,0.9073324336482231
3,0.12,0.14,1.0,0.9524475524475524,0.985081585081585
3,0.12,0.15000000000000002,1.0,0.9052111410601975,0.9007187780772686
3,0.12,0.16,1.0,0.860372340425532,0.9078014184397164
3,0.12,0.17,1.0,0.9631931166347991,0.98565965583174
3,0.12,0.18000000000000002,1.0,0.9928218932256617,0.9694930462090624
3,0.12,0.19,1.0,0.9305427782888686,0.908923643054278
3,0.13,0.01,1.0,0.43256880733944947,0.41253822629969417
3,0.13,0.02,1.0,0.5204371584699453,0.5304918032786885
3,0.13,0.03,1.0,0.6044795783926219,0.6200263504611331
3,0.13,0.04,1.0,0.6590493601462523,0.6566118220597197
3,0.13,0.05,1.0,0.7112956810631229,0.7199335548172757
3,0.13,0.060000000000000005,1.0,0.7757208971164115,0.773940904236383
3,0.13,0.06999999999999999,1.0,0.8041697691734923,0.8499627699180937
3,0.13,0.08,1.0,0.8658109684947491,0.8525865422014781
3,0.13,0.09,1.0,0.8393889347646573,0.8827415359207267
3,0.13,0.09999999999999999,1.0,0.8524109014675051,0.8578616352201258
3,0.13,0.11,1.0,0.8808373590982286,0.8433977455716586
3,0.13,0.12,1.0,0.9295900178253118,0.9193404634581104
3,0.13,0.13,1.0,0.9042110134197131,0.972697825080981
3,0.13,0.14,1.0,0.8715970961887478,0.895644283121597
3,0.13,0.15000000000000002,1.0,0.899867080194949,0.8626495347806823
3,0.13,0.16,1.0,0.9495478343645882,0.9405045216563541
3,0.13,0.17,1.0,0.890125173852573,0.8891979601298099
3,0.13,0.18000000000000002,1.0,0.9355608591885443,0.9427207637231504
3,0.13,0.19,1.0,0.9356505401596995,0.9530295913574448
3,0.14,0.01,1.0,0.4096882640586797,0.4323044009779951
3,0.14,0.02,1.0,0.4878661087866109,0.5002092050209206
3,0.14,0.03,1.0,0.6828982106189498,0.6902317395130536
3,0.14,0.04,1.0,0.6856259659969087,0.6673879443585781
3,0.14,0.05,1.0,0.7712878254750176,0.7952146375791695
3,0.14,0.060000000000000005,1.0,0.7971973530556636,0.8112105877773452
3,0.14,0.06999999999999999,1.0,0.7893766137956473,0.7587606049428256
3,0.14,0.08,1.0,0.8385167464114833,0.8409090909090909
3,0.14,0.09,1.0,0.8890264026402641,0.8168316831683169
3,0.14,0.09999999999999999,1.0,0.9024701873935265,0.8858603066439523
3,0.14,0.11,1.0,0.8360794254330375,0.8711449091677228
3,0.14,0.12,1.0,0.8667552014165559,0.8893315626383356
3,0.14,0.13,1.0,0.9078947368421052,0.881140350877193
3,0.14,0.14,1.0,0.9112294718153573,0.9418553040390589
3,0.14,0.15000000000000002,1.0,0.8919041157847127,0.8887381275440976
3,0.14,0.16,1.0,0.9347063978965818,0.8948290972830851
3,0.14,0.17,1.0,0.9929511278195488,0.9830827067669173
3,0.14,0.18000000000000002,1.0,0.9813381884387802,0.945380063723259
3,0.14,0.19,1.0,0.9769520225776105,0.9397930385700847
3,0.15000000000000002,0.01,1.0,0.41958153649576746,0.4259702922855774
3,0.15000000000000002,0.02,1.0,0.5267517349451534,0.5477949406760689
3,0.15000000000000002,0.03,1.0,0.5921125206839493,0.6161059018201875
3,0.15000000000000002,0.04,1.0,0.6482712765957447,0.7340425531914894
3,0.15000000000000002,0.05,1.0,0.7247738343771747,0.7487821851078637
3,0.15000000000000002,0.060000000000000005,1.0,0.7968570333461096,0.8275201226523572
3,0.15000000000000002,0.06999999999999999,1.0,0.8164883075703528,0.7986523979389615
3,0.15000000000000002,0.08,1.0,0.8116113744075829,0.8357030015797788
3,0.15000000000000002,0.09,1.0,0.8717299578059072,0.8793248945147679
3,0.15000000000000002,0.09999999999999999,1.0,0.9153065725628583,0.9108954565505072
3,0.15000000000000002,0.11,1.0,0.8562796719896417,0.8752697453603798
3,0.15000000000000002,0.12,1.0,0.9136659436008676,0.8681127982646422
3,0.15000000000000002,0.13,1.0,0.8819714656290532,0.8984003458711631
3,0.15000000000000002,0.14,1.0,0.8679569892473118,0.9019354838709677
3,0.15000000000000002,0.15000000000000002,1.0,0.9468177855274629,0.9380993897122929
3,0.15000000000000002,0.16,1.0,0.9057301293900185,0.9454713493530499
3,0.15000000000000002,0.17,1.0,0.9829493087557604,0.9502304147465439
3,0.15000000000000002,0.18000000000000002,1.0,0.93717277486911,0.9309852451213706
3,0.15000000000000002,0.19,0.9809197651663405,0.9745596868884541,1.0
3,0.16,0.01,1.0,0.39252995066948554,0.41691331923890057
3,0.16,0.02,1.0,0.5123985077902129,0.5281983761246434
3,0.16,0.03,1.0,0.6198949824970829,0.6586931155192531
3,0.16,0.04,1.0,0.7092692186017084,0.6934514394179058
3,0.16,0.05,1.0,0.7805922226186228,0.8002140563681769
3,0.16,0.060000000000000005,1.0,0.7585330428467684,0.7759622367465505
3,0.16,0.06999999999999999,1.0,0.8063887806778339,0.8126217374366964
3,0.16,0.08,1.0,0.8188707843880257,0.8211443728685108
3,0.16,0.09,1.0,0.890993265993266,0.8947811447811448
3,0.16,0.09999999999999999,1.0,0.8734643734643733,0.864045864045864
3,0.16,0.11,1.0,0.9078439777111016,0.9412773253321904
3,0.16,0.12,1.0,0.872852233676976,0.9175257731958762
3,0.16,0.13,1.0,0.9033407572383074,0.9256124721603565
3,0.16,0.14,1.0,0.8953068592057761,0.9268953068592057
3,0.16,0.15000000000000002,0.9985922102299392,0.969497888315345,1.0
3,0.16,0.16,1.0,0.9092153284671532,0.9238138686131386
3,0.16,0.17,1.0,0.9430748543254146,0.9215598386373823
3,0.16,0.18000000000000002,1.0,0.9226755218216319,0.9179316888045542
3,0.16,0.19,1.0,0.968231389284021,0.9307728781412992
3,0.17,0.01,1.0,0.42121991826850314,0.4142576055698502
3,0.17,0.02,1.0,0.5921559737021084,0.5200634776694627
3,0.17,0.03,1.0,0.600794701986755,0.600794701986755
3,0.17,0.04,1.0,0.7165430506288294,0.7226701064172847
3,0.17,0.05,1.0,0.774910394265233,0.7946236559139785
3,0.17,0.060000000000000005,1.0,0.7743857036485481,0.787416232315711
3,0.17,0.06999999999999999,1.0,0.8052631578947369,0.8582706766917292
3,0.17,0.08,1.0,0.8122137404580153,0.7965648854961833
3,0.17,0.09,1.0,0.857025472473295,0.8677074774034511
3,0.17,0.09999999999999999,1.0,0.825586178527355,0.8539695598519129
3,0.17,0.11,1.0,0.8906182447038479,0.8949416342412452
3,0.17,0.12,1.0,0.9244211446046309,0.9523809523809524
3,0.17,0.13,1.0,0.9394736842105263,0.9350877192982456
3,0.17,0.14,1.0,0.8605341246290802,0.8724035608308605
3,0.17,0.15000000000000002,1.0,0.9284075263882515,0.9715465810004591
3,0.17,0.16,1.0,0.9074492099322801,0.9656884875846502
3,0.17,0.17,1.0,0.9588853357697578,0.9730470534490635
3,0.17,0.18000000000000002,1.0,0.9335457441966319,0.9248975876194812
3,0.17,0.19,1.0,0.9181342217991432,0.9271775345073774
3,0.18000000000000002,0.01,1.0,0.42422388744456335,0.426517816179844
3,0.18000000000000002,0.02,1.0,0.5444823663253697,0.539476678043231
3,0.18000000000000002,0.03,1.0,0.6566511085180864,0.6356476079346557
3,0.18000000000000002,0.04,1.0,0.6798044607393829,0.6626947754353805
3,0.18000000000000002,0.05,1.0,0.7691197691197692,0.783910533910534
3,0.18000000000000002,0.060000000000000005,1.0,0.83232856066315,0.7577241899020347
3,0.18000000000000002,0.06999999999999999,1.0,0.8257866462010744,0.7981580966999233
3,0.18000000000000002,0.08,1.0,0.8734073160706947,0.8697081792026305
3,0.18000000000000002,0.09,1.0,0.8195062727640631,0.8219344394981788
3,0.18000000000000002,0.09999999999999999,1.0,0.8923208923208924,0.8507078507078507
3,0.18000000000000002,0.11,1.0,0.8969750109601053,0.9294169224024551
3,0.18000000000000002,0.12,1.0,0.8959174517720951,0.942575145805294
3,0.18000000000000002,0.13,0.992467043314501,1.0,0.9712806026365348
3,0.18000000000000002,0.14,1.0,0.9177242888402625,0.8949671772428883
3,0.18000000000000002,0.15000000000000002,1.0,0.8879464285714287,0.8776785714285715
3,0.18000000000000002,0.16,1.0,0.9187066974595843,0.9750577367205543
3,0.18000000000000002,0.17,1.0,0.9722222222222223,0.9971264367816093
3,0.18000000000000002,0.18000000000000002,1.0,0.9432457786116323,0.9549718574108818
3,0.18000000000000002,0.19,1.0,0.9417259786476869,0.9590747330960854
3,0.19,0.01,1.0,0.44594389689158453,0.42532221379833207
3,0.19,0.02,1.0,0.5545497856121964,0.5707479752262983
3,0.19,0.03,1.0,0.5977160654035817,0.6195172592784843
3,0.19,0.04,1.0,0.7215108834827145,0.7442381562099872
3,0.19,0.05,1.0,0.7496607869742199,0.7350746268656717
3,0.19,0.060000000000000005,1.0,0.8221552373775434,0.7961567445365486
3,0.19,0.06999999999999999,1.0,0.8148148148148148,0.8117602138220695
3,0.19,0.08,1.0,0.8286274509803921,0.808235294117647
3,0.19,0.09,1.0,0.8187227290757636,0.8155493851646172
3,0.19,0.09999999999999999,1.0,0.9188727583262168,0.8970964987190435
3,0.19,0.11,1.0,0.8966995285040722,0.9232747535362195
3,0.19,0.12,1.0,0.9250544662309369,0.8936819172113291
3,0.19,0.13,1.0,0.9955357142857144,0.9678571428571429
3,0.19,0.14,1.0,0.9035714285714286,0.9066964285714286
3,0.19,0.15000000000000002,1.0,0.9484679665738162,0.9842154131847726
3,0.19,0.16,1.0,0.9156679982245893,0.9214380825565912
3,0.19,0.17,1.0,0.9041745730550285,0.9520872865275143
3,0.19,0.18000000000000002,1.0,0.9178145087235995,0.9279155188246098
3,0.19,0.19,1.0,0.9504716981132075,0.9849056603773585
4,0.01,0.01,1.0,0.45176730486008837,0.46391752577319584
4,0.01,0.02,1.0,0.5808477237048666,0.5682888540031397
4,0.01,0.03,1.0,0.6977762803234502,0.6849730458221024
4,0.01,0.04,1.0,0.7039800995024875,0.7235252309879175
4,0.01,0.05,1.0,0.795959595959596,0.8076767676767677
4,0.01,0.060000000000000005,1.0,0.8038976857490865,0.7965895249695494
4,0.01,0.06999999999999999,1.0,0.8036164844407064,0.8002523128679563
4,0.01,0.08,1.0,0.9032976827094473,0.8689839572192513
4,0.01,0.09,1.0,0.8668171557562077,0.889841986455982
4,0.01,0.09999999999999999,1.0,0.8730920191888356,0.8730920191888356
4,0.01,0.11,1.0,0.867034834324554,0.8547153780798641
4,0.01,0.12,1.0,0.9052924791086351,0.9480037140204273
4,0.01,0.13,1.0,0.8809523809523809,0.9084249084249084
4,0.01,0.14,1.0,0.8989386248269496,0.8910936778957083
4,0.01,0.15000000000000002,1.0,0.9214487300094073,0.9242709313264345
4,0.01,0.16,1.0,0.8741603224361846,0.8880429914912673
4,0.01,0.17,1.0,0.9366306027820711,0.9592993302421433
4,0.01,0.18000000000000002,1.0,0.9276347741622147,0.9519184069936864
4,0.01,0.19,1.0,0.9392635102821617,0.9053084648493543
4,0.02,0.01,1.0,0.46709206927985414,0.4142206016408386
4,0.02,0.02,1.0,0.5735052111903456,0.5899616017553484
4,0.02,0.03,1.0,0.7064002709109379,0.7138503217067388
4,0.02,0.04,1.0,0.7987567987567987,0.7754467754467755
4,0.02,0.05,1.0,0.7672218016654049,0.7513247539742619
4,0.02,0.060000000000000005,1.0,0.8341666666666666,0.8337500000000001
4,0.02,0.06999999999999999,1.0,0.8472044387537346,0.8335467349551857
4,0.02,0.08,1.0,0.8727735368956743,0.83587786259542
4,0.02,0.09,1.0,0.8600087221979938,0.8726559092891409
4,0.02,0.09999999999999999,1.0,0.9103926096997692,0.8854503464203235
4,0.02,0.11,1.0,0.8997624703087886,0.9087885985748217
4,0.02,0.12,1.0,0.898876404494382,0.9051685393258427
4,0.02,0.13,1.0,0.9298409728718429,0.8877455565949486
4,0.02,0.14,1.0,0.8574691640018273,0.8972133394243947
4,0.02,0.15000000000000002,1.0,0.9906687402799378,0.9808190772420945
4,0.02,0.16,1.0,0.8990213523131673,0.9132562277580072
4,0.02,0.17,1.0,0.970074812967581,0.9411471321695761
4,0.02,0.18000000000000002,1.0,0.9513752455795679,0.9282907662082515
4,0.02,0.19,1.0,0.9739256397875423,0.9927571221632061
4,0.03,0.01,1.0,0.4807833089311859,0.46961932650073207
4,0.03,0.02,1.0,0.5433982114676486,0.538400841662283
4,0.03,0.03,1.0,0.7090732967387795,0.6700032289312238
4,0.03,0.04,1.0,0.6881188118811882,0.7086280056577086
4,0.03,0.05,1.0,0.8167619047619048,0.7398095238095239
4,0.03,0.060000000000000005,1.0,0.831763698630137,0.8398972602739727
4,0.03,0.06999999999999999,1.0,0.8256959314775161,0.8398286937901498
4,0.03,0.08,1.0,0.8383442265795207,0.8313725490196078
4,0.03,0.09,1.0,0.9039965247610773,0.9161598609904431
4,0.03,0.09999999999999999,1.0,0.8781223083548666,0.8811369509043928
4,0.03,0.11,1.0,0.9039749888343009,0.9280928986154534
4,0.03,0.12,1.0,0.8967495219885278,0.9278202676864244
4,0.03,0.13,1.0,0.9474737368684344,0.9324662331165584
4,0.03,0.14,1.0,0.9152704643370033,0.8568693154619434
4,0.03,0.15000000000000002,1.0,0.8920124944221329,0.8879964301651048
4,0.03,0.16,1.0,0.8998582900330656,0.8880491261218705
4,0.03,0.17,1.0,0.8843721770551037,0.8726287262872628
4,0.03,0.18000000000000002,1.0,0.9409326424870466,0.9233160621761658
4,0.03,0.19,1.0,0.9083532219570407,0.8978520286396181
4,0.04,0.01,1.0,0.4438132433871827,0.43830995916918164
4,0.04,0.02,1.0,0.5980203464393732,0.601319769040418
4,0.04,0.03,1.0,0.657784911717496,0.6417335473515249
4,0.04,0.04,1.0,0.7290993900251166,0.7273053462504485
4,0.04,0.05,1.0,0.8065164923572004,0.7952534191472245
4,0.04,0.060000000000000005,1.0,0.7828263380824028,0.7631882941855989
4,0.04,0.06999999999999999,1.0,0.8168896321070234,0.8612040133779264
4,0.04,0.08,1.0,0.813182199832074,0.8236775818639799
4,0.04,0.09,1.0,0.8934937611408199,0.9193404634581104
4,0.04,0.09999999999999999,1.0,0.8968880631676729,0.8973525313516024
4,0.04,0.11,1.0,0.8843850760018424,0.8935974205435282
4,0.04,0.12,1.0,0.9265834932821496,0.8997120921305183
4,0.04,0.13,1.0,0.8896321070234114,0.9106545628284758
4,0.04,0.14,1.0,0.9253447456015216,0.9167855444602948
4,0.04,0.15000000000000002,1.0,0.9329847908745247,0.974809885931559
4,0.04,0.16,1.0,0.930188679245283,0.9495283018867925
4,0.04,0.17,1.0,0.9208831646734131,0.9024839006439743
4,0.04,0.18000000000000002,1.0,0.9655850540806293,0.9886922320550638
4,0.04,0.19,1.0,0.9161620866325106,0.9459711224965067
4,0.05,0.01,1.0,0.44134182908545727,0.4833208395802099
4,0.05,0.02,1.0,0.6025817083218897,0.597363361713815
4,0.05,0.03,1.0,0.6669953977646285,0.7005259697567389
4,0.05,0.04,1.0,0.6690796277145812,0.6856256463288521
4,0.05,0.05,1.0,0.7850770478507705,0.8033252230332522
4,0.05,0.060000000000000005,1.0,0.8391939944685894,0.8091663374160412
4,0.05,0.06999999999999999,1.0,0.8524305555555556,0.8450520833333334
4,0.05,0.08,1.0,0.9020979020979022,0.854458041958042
4,0.05,0.09,1.0,0.8923413566739605,0.8634573304157549
4,0.05,0.09999999999999999,1.0,0.9132194244604317,0.8705035971223022
4,0.05,0.11,1.0,0.8848955803788247,0.9116075764934434
