sub_num,condition,stim_id,cat,resp,rt,age,gender,date,prob_num,num_problems_solved,current_trial_prob,current_trial_stim,current_trial_exp,relevant_dim
1,immediate,0,2,2,1.5373116331413712,20,Female,2019-06-04,0,0,0,0,0,1
1,immediate,21,2,2,1.443344937824122,20,Female,2019-06-04,0,0,1,1,1,1
1,immediate,50,1,2,0.5894347602938979,20,Female,2019-06-04,0,0,2,2,2,1
1,immediate,36,1,1,2.1874167537519043,20,Female,2019-06-04,0,0,3,3,3,1
1,immediate,60,1,1,0.7996326962199873,20,Female,2019-06-04,0,0,4,4,4,1
1,immediate,63,1,1,0.8744828993501415,20,Female,2019-06-04,0,0,5,5,5,1
1,immediate,56,1,2,0.7427423493838887,20,Female,2019-06-04,0,0,6,6,6,1
1,immediate,14,2,2,1.5363080404899847,20,Female,2019-06-04,0,0,7,7,7,1
1,immediate,40,1,2,1.1433774015422387,20,Female,2019-06-04,0,0,8,8,8,1
1,immediate,62,1,2,3.1145505475546997,20,Female,2019-06-04,0,0,9,9,9,1
1,immediate,53,1,2,1.1085902089425872,20,Female,2019-06-04,0,0,10,10,10,1
1,immediate,27,2,1,1.1263209641415415,20,Female,2019-06-04,0,0,11,11,11,1
1,immediate,26,2,1,0.9848224389218103,20,Female,2019-06-04,0,0,12,12,12,1
1,immediate,15,2,1,1.1438705408766054,20,Female,2019-06-04,0,0,13,13,13,1
1,immediate,51,1,2,1.228138004810944,20,Female,2019-06-04,0,0,14,14,14,1
1,immediate,25,2,1,1.3775465467879258,20,Female,2019-06-04,0,0,15,15,15,1
1,immediate,13,2,1,1.0019218521015318,20,Female,2019-06-04,0,0,16,16,16,1
1,immediate,32,1,2,0.6865346681588562,20,Female,2019-06-04,0,0,17,17,17,1
1,immediate,1,2,1,1.6224831343256483,20,Female,2019-06-04,0,0,18,18,18,1
1,immediate,10,2,1,1.0126886760367597,20,Female,2019-06-04,0,0,19,19,19,1
1,immediate,31,2,2,1.1616436534977765,20,Female,2019-06-04,0,0,20,20,20,1
1,immediate,12,2,2,1.116982852973706,20,Female,2019-06-04,0,0,21,21,21,1
1,immediate,5,2,1,1.3753461250689725,20,Female,2019-06-04,0,0,22,22,22,1
1,immediate,49,1,1,1.223757567137909,20,Female,2019-06-04,0,0,23,23,23,1
1,immediate,22,2,2,1.4845345939561412,20,Female,2019-06-04,0,0,24,24,24,1
1,immediate,41,1,1,1.191202641619384,20,Female,2019-06-04,0,0,25,25,25,1
1,immediate,45,1,2,0.9057841070002723,20,Female,2019-06-04,0,0,26,26,26,1
1,immediate,16,2,2,1.9429695954095223,20,Female,2019-06-04,0,0,27,27,27,1
1,immediate,43,1,2,1.9971836951749538,20,Female,2019-06-04,0,0,28,28,28,1
1,immediate,33,1,2,1.2795676451128202,20,Female,2019-06-04,0,0,29,29,29,1
1,immediate,18,2,2,0.7253717868647982,20,Female,2019-06-04,0,0,30,30,30,1
1,immediate,42,1,1,1.694352549793166,20,Female,2019-06-04,0,0,31,31,31,1
1,immediate,29,2,2,0.49444963176847523,20,Female,2019-06-04,0,0,32,32,32,1
1,immediate,7,2,2,0.41417644185276004,20,Female,2019-06-04,0,0,33,33,33,1
1,immediate,38,1,1,0.5917028920534904,20,Female,2019-06-04,0,0,34,34,34,1
1,immediate,59,1,2,1.9895463736479542,20,Female,2019-06-04,0,0,35,35,35,1
1,immediate,8,2,1,0.9247701259596397,20,Female,2019-06-04,0,0,36,36,36,1
1,immediate,39,1,1,1.1305601073468097,20,Female,2019-06-04,0,0,37,37,37,1
1,immediate,3,2,1,1.4241004458353927,20,Female,2019-06-04,0,0,38,38,38,1
1,immediate,9,2,1,1.1938504442891826,20,Female,2019-06-04,0,0,39,39,39,1
1,immediate,52,1,1,0.8457859002342047,20,Female,2019-06-04,0,0,40,40,40,1
1,immediate,44,1,1,1.8341756379891194,20,Female,2019-06-04,0,0,41,41,41,1
1,immediate,61,1,2,0.5575507516123253,20,Female,2019-06-04,0,0,42,42,42,1
1,immediate,46,1,1,1.314425948713506,20,Female,2019-06-04,0,0,43,43,43,1
1,immediate,54,1,2,0.7616810640679432,20,Female,2019-06-04,0,0,44,44,44,1
1,immediate,20,2,2,0.9634467811447394,20,Female,2019-06-04,0,0,45,45,45,1
1,immediate,19,2,2,1.3940758352450757,20,Female,2019-06-04,0,0,46,46,46,1
1,immediate,2,2,2,0.5071503657577523,20,Female,2019-06-04,0,0,47,47,47,1
1,immediate,35,1,2,0.7030342755024321,20,Female,2019-06-04,0,0,48,48,48,1
1,immediate,30,2,2,1.383193069459594,20,Female,2019-06-04,0,0,49,49,49,1
1,immediate,48,1,2,0.6307960103640653,20,Female,2019-06-04,0,0,50,50,50,1
1,immediate,57,1,1,0.9736468813189276,20,Female,2019-06-04,0,0,51,51,51,1
1,immediate,34,1,1,0.6287223517338134,20,Female,2019-06-04,0,0,52,52,52,1
1,immediate,47,1,2,1.49948027133496,20,Female,2019-06-04,0,0,53,53,53,1
1,immediate,58,1,1,0.9508020084222153,20,Female,2019-06-04,0,0,54,54,54,1
1,immediate,28,2,2,0.4850874046956051,20,Female,2019-06-04,0,0,55,55,55,1
1,immediate,55,1,1,0.8723687383667311,20,Female,2019-06-04,0,0,56,56,56,1
1,immediate,4,2,2,0.4205217074063512,20,Female,2019-06-04,0,0,57,57,57,1
1,immediate,24,2,2,0.7579131085403787,20,Female,2019-06-04,0,0,58,58,58,1
1,immediate,23,2,1,0.4799729778192159,20,Female,2019-06-04,0,0,59,59,59,1
1,immediate,17,2,2,1.378813250143594,20,Female,2019-06-04,0,0,60,60,60,1
1,immediate,37,1,2,1.1314635262397132,20,Female,2019-06-04,0,0,61,61,61,1
1,immediate,11,2,2,0.9741799046496453,20,Female,2019-06-04,0,0,62,62,62,1
1,immediate,6,2,1,1.149205411856201,20,Female,2019-06-04,0,0,63,63,63,1
1,immediate,11,2,2,1.8057466964301057,20,Female,2019-06-04,0,0,64,0,64,1
1,immediate,50,1,1,0.7525739090647221,20,Female,2019-06-04,0,0,65,1,65,1
