sub_num,condition,stim_id,cat,resp,rt,age,gender,date,prob_num,num_problems_solved,current_trial_prob,current_trial_stim,current_trial_exp,relevant_dim
17,immediate,12,2,1,3.9040688875411433,19,Female,2019-06-04,0,0,0,0,0,5
17,immediate,24,2,1,0.8621692674278165,19,Female,2019-06-04,0,0,1,1,1,5
17,immediate,54,1,1,0.9866140980029741,19,Female,2019-06-04,0,0,2,2,2,5
17,immediate,58,1,1,1.0179574217327172,19,Female,2019-06-04,0,0,3,3,3,5
17,immediate,28,2,2,0.9220831981965603,19,Female,2019-06-04,0,0,4,4,4,5
17,immediate,26,1,1,0.7523581850327901,19,Female,2019-06-04,0,0,5,5,5,5
17,immediate,63,1,2,1.5241581598656921,19,Female,2019-06-04,0,0,6,6,6,5
17,immediate,19,1,2,0.8961461773269548,19,Female,2019-06-04,0,0,7,7,7,5
17,immediate,50,1,1,1.0851274729302531,19,Female,2019-06-04,0,0,8,8,8,5
17,immediate,52,2,1,1.1669408568523068,19,Female,2019-06-04,0,0,9,9,9,5
17,immediate,61,2,1,1.7784420658954332,19,Female,2019-06-04,0,0,10,10,10,5
17,immediate,32,2,2,0.7243740904341394,19,Female,2019-06-04,0,0,11,11,11,5
17,immediate,23,1,1,0.5166299619741039,19,Female,2019-06-04,0,0,12,12,12,5
17,immediate,16,2,2,0.49162140544649446,19,Female,2019-06-04,0,0,13,13,13,5
17,immediate,57,2,2,0.6069791579375305,19,Female,2019-06-04,0,0,14,14,14,5
17,immediate,38,1,1,0.9650702006238134,19,Female,2019-06-04,0,0,15,15,15,5
17,immediate,35,1,2,0.8836711164731241,19,Female,2019-06-04,0,0,16,16,16,5
17,immediate,17,2,2,0.9764099564290518,19,Female,2019-06-04,0,0,17,17,17,5
17,immediate,47,1,1,0.6234253130351135,19,Female,2019-06-04,0,0,18,18,18,5
17,immediate,59,1,1,0.8219982667433214,19,Female,2019-06-04,0,0,19,19,19,5
17,immediate,53,2,2,0.8492109598992101,19,Female,2019-06-04,0,0,20,20,20,5
17,immediate,18,1,1,0.5904050027620542,19,Female,2019-06-04,0,0,21,21,21,5
17,immediate,56,2,2,0.37224185336708615,19,Female,2019-06-04,0,0,22,22,22,5
17,immediate,37,2,2,0.5165381358292507,19,Female,2019-06-04,0,0,23,23,23,5
17,immediate,14,1,1,0.6482019853610836,19,Female,2019-06-04,0,0,24,24,24,5
17,immediate,42,1,1,0.5274184517384128,19,Female,2019-06-04,0,0,25,25,25,5
17,immediate,8,2,2,0.48360996088013053,19,Female,2019-06-04,0,0,26,26,26,5
17,immediate,31,1,1,0.6785213084585848,19,Female,2019-06-04,0,0,27,27,27,5
17,immediate,48,2,2,0.49150639088293246,19,Female,2019-06-04,0,0,28,28,28,5
17,immediate,25,1,1,1.3301533249250497,19,Female,2019-06-04,1,1,0,0,29,6
17,immediate,55,1,2,1.1618307474127505,19,Female,2019-06-04,1,1,1,1,30,6
17,immediate,58,2,1,0.8614998950342851,19,Female,2019-06-04,1,1,2,2,31,6
17,immediate,3,1,1,1.0186150453282607,19,Female,2019-06-04,1,1,3,3,32,6
17,immediate,1,1,1,0.8268109460477717,19,Female,2019-06-04,1,1,4,4,33,6
17,immediate,16,2,1,0.5982136259499384,19,Female,2019-06-04,1,1,5,5,34,6
17,immediate,35,1,1,0.4088239049724507,19,Female,2019-06-04,1,1,6,6,35,6
17,immediate,50,2,1,0.5224848834677687,19,Female,2019-06-04,1,1,7,7,36,6
17,immediate,62,2,1,0.6223252543859417,19,Female,2019-06-04,1,1,8,8,37,6
