sub_num,condition,stim_id,cat,resp,rt,age,gender,date,prob_num,num_problems_solved,current_trial_prob,current_trial_stim,current_trial_exp,relevant_dim
7,immediate,23,1,1,1.7589885272973333,19,Female,2019-06-04,0,0,0,0,0,4
7,immediate,7,1,1,1.4568570168003134,19,Female,2019-06-04,0,0,1,1,1,4
7,immediate,56,2,1,1.867314004909531,19,Female,2019-06-04,0,0,2,2,2,4
7,immediate,62,1,2,1.4720052387274336,19,Female,2019-06-04,0,0,3,3,3,4
7,immediate,30,1,1,0.4487089151434702,19,Female,2019-06-04,0,0,4,4,4,4
7,immediate,53,1,1,0.9462950006072788,19,Female,2019-06-04,0,0,5,5,5,4
7,immediate,55,1,1,0.5094294937534869,19,Female,2019-06-04,0,0,6,6,6,4
7,immediate,25,2,2,0.5771044341518063,19,Female,2019-06-04,0,0,7,7,7,4
7,immediate,28,1,1,0.5503756060297746,19,Female,2019-06-04,0,0,8,8,8,4
7,immediate,12,1,1,0.603448952857434,19,Female,2019-06-04,0,0,9,9,9,4
7,immediate,16,2,2,0.7054276052886053,19,Female,2019-06-04,0,0,10,10,10,4
7,immediate,58,2,2,0.8900340189584313,19,Female,2019-06-04,0,0,11,11,11,4
7,immediate,33,2,2,0.8065962089094683,19,Female,2019-06-04,0,0,12,12,12,4
7,immediate,6,1,1,0.9135572798813882,19,Female,2019-06-04,0,0,13,13,13,4
7,immediate,3,2,2,0.5749593506998281,19,Female,2019-06-04,0,0,14,14,14,4
7,immediate,5,1,1,0.8523992130776605,19,Female,2019-06-04,0,0,15,15,15,4
7,immediate,40,2,2,4.755696699175132,19,Female,2019-06-04,1,1,0,0,16,5
7,immediate,41,2,2,0.580897750506665,19,Female,2019-06-04,1,1,1,1,17,5
7,immediate,9,2,2,0.6506166728449898,19,Female,2019-06-04,1,1,2,2,18,5
7,immediate,39,1,1,1.1216708771680715,19,Female,2019-06-04,1,1,3,3,19,5
7,immediate,19,1,1,1.7960040477701114,19,Female,2019-06-04,1,1,4,4,20,5
7,immediate,13,2,2,0.9343668772899036,19,Female,2019-06-04,1,1,5,5,21,5
7,immediate,63,1,2,0.7565283905105389,19,Female,2019-06-04,1,1,6,6,22,5
7,immediate,10,1,2,1.4222506185897146,19,Female,2019-06-04,1,1,7,7,23,5
7,immediate,11,1,1,1.0962504942999658,19,Female,2019-06-04,1,1,8,8,24,5
7,immediate,45,2,1,2.0255227210955127,19,Female,2019-06-04,1,1,9,9,25,5
7,immediate,6,1,1,2.543928297694947,19,Female,2019-06-04,1,1,10,10,26,5
7,immediate,61,2,2,1.9644314369434142,19,Female,2019-06-04,1,1,11,11,27,5
7,immediate,5,2,1,1.0594210995459434,19,Female,2019-06-04,1,1,12,12,28,5
7,immediate,56,2,2,1.6841514568659477,19,Female,2019-06-04,1,1,13,13,29,5
7,immediate,51,1,2,0.5955843682841078,19,Female,2019-06-04,1,1,14,14,30,5
7,immediate,37,2,1,0.7367560884285922,19,Female,2019-06-04,1,1,15,15,31,5
7,immediate,30,1,1,3.146128476832928,19,Female,2019-06-04,1,1,16,16,32,5
7,immediate,47,1,1,0.9325068568159622,19,Female,2019-06-04,1,1,17,17,33,5
7,immediate,35,1,2,1.5224032602300213,19,Female,2019-06-04,1,1,18,18,34,5
7,immediate,32,2,2,0.99052582989043,19,Female,2019-06-04,1,1,19,19,35,5
