sub_num,condition,stim_id,cat,resp,rt,age,gender,date,prob_num,num_problems_solved,current_trial_prob,current_trial_stim,current_trial_exp,relevant_dim
2,delay,28,2,1,4.209445540140223,21,Female,2019-06-04,0,0,0,0,0,1
2,delay,63,1,2,1.3496430374602824,21,Female,2019-06-04,0,0,1,1,1,1
2,delay,52,1,1,2.9905400521213323,21,Female,2019-06-04,0,0,2,2,2,1
2,delay,53,1,2,2.349712602720956,21,Female,2019-06-04,0,0,3,3,3,1
2,delay,33,1,1,2.7494209851492997,21,Female,2019-06-04,0,0,4,4,4,1
2,delay,29,2,1,2.294549515469953,21,Female,2019-06-04,0,0,5,5,5,1
2,delay,26,2,2,3.355164973242154,21,Female,2019-06-04,0,0,6,6,6,1
2,delay,30,2,2,2.1071162787966387,21,Female,2019-06-04,0,0,7,7,7,1
2,delay,12,2,2,3.7488796128336617,21,Female,2019-06-04,0,0,8,8,8,1
2,delay,45,1,1,0.9580561673001284,21,Female,2019-06-04,0,0,9,9,9,1
2,delay,44,1,2,2.4764784395615607,21,Female,2019-06-04,0,0,10,10,10,1
2,delay,24,2,1,1.7911295326794061,21,Female,2019-06-04,0,0,11,11,11,1
2,delay,25,2,2,1.2835436729160392,21,Female,2019-06-04,0,0,12,12,12,1
2,delay,14,2,1,2.486060203940724,21,Female,2019-06-04,0,0,13,13,13,1
2,delay,38,1,2,1.3691630495309255,21,Female,2019-06-04,0,0,14,14,14,1
2,delay,17,2,1,0.8012628722785848,21,Female,2019-06-04,0,0,15,15,15,1
2,delay,48,1,2,0.8921379816119952,21,Female,2019-06-04,0,0,16,16,16,1
2,delay,9,2,1,1.9609615217541432,21,Female,2019-06-04,0,0,17,17,17,1
2,delay,61,1,2,1.2155440946362432,21,Female,2019-06-04,0,0,18,18,18,1
2,delay,22,2,1,1.7714592596462353,21,Female,2019-06-04,0,0,19,19,19,1
2,delay,23,2,1,1.1180018507452587,21,Female,2019-06-04,0,0,20,20,20,1
2,delay,13,2,2,1.4562102144677738,21,Female,2019-06-04,0,0,21,21,21,1
2,delay,62,1,1,2.442900988846759,21,Female,2019-06-04,0,0,22,22,22,1
2,delay,20,2,2,1.2126167884780443,21,Female,2019-06-04,0,0,23,23,23,1
2,delay,50,1,2,2.605619388982177,21,Female,2019-06-04,0,0,24,24,24,1
2,delay,1,2,1,2.275252421412006,21,Female,2019-06-04,0,0,25,25,25,1
2,delay,0,2,1,1.489100978767965,21,Female,2019-06-04,0,0,26,26,26,1
2,delay,15,2,2,1.0364688921158631,21,Female,2019-06-04,0,0,27,27,27,1
2,delay,56,1,2,1.3412426457925903,21,Female,2019-06-04,0,0,28,28,28,1
2,delay,8,2,1,1.6204695624160195,21,Female,2019-06-04,0,0,29,29,29,1
2,delay,6,2,1,2.739028553602111,21,Female,2019-06-04,0,0,30,30,30,1
2,delay,51,1,2,2.5307195552272788,21,Female,2019-06-04,0,0,31,31,31,1
2,delay,10,2,1,2.534760833088967,21,Female,2019-06-04,0,0,32,32,32,1
2,delay,7,2,2,1.2035077586906482,21,Female,2019-06-04,0,0,33,33,33,1
2,delay,41,1,1,3.319835096323004,21,Female,2019-06-04,0,0,34,34,34,1
2,delay,36,1,1,1.1909071711888828,21,Female,2019-06-04,0,0,35,35,35,1
2,delay,4,2,1,1.1517518233058581,21,Female,2019-06-04,0,0,36,36,36,1
2,delay,58,1,2,1.7944266168437935,21,Female,2019-06-04,0,0,37,37,37,1
2,delay,16,2,1,1.2211733155081674,21,Female,2019-06-04,0,0,38,38,38,1
2,delay,27,2,2,0.6179574835682615,21,Female,2019-06-04,0,0,39,39,39,1
2,delay,40,1,1,2.5125982686599855,21,Female,2019-06-04,0,0,40,40,40,1
2,delay,59,1,1,2.4039487715240284,21,Female,2019-06-04,0,0,41,41,41,1
2,delay,35,1,2,1.6210356690462504,21,Female,2019-06-04,0,0,42,42,42,1
2,delay,34,1,1,0.5040853358595996,21,Female,2019-06-04,0,0,43,43,43,1
2,delay,18,2,2,1.196351812237026,21,Female,2019-06-04,0,0,44,44,44,1
2,delay,21,2,1,3.8882587135126414,21,Female,2019-06-04,0,0,45,45,45,1
2,delay,46,1,2,0.7589331842677893,21,Female,2019-06-04,0,0,46,46,46,1
2,delay,39,1,1,0.5928515356763455,21,Female,2019-06-04,0,0,47,47,47,1
2,delay,37,1,2,1.3984441497627813,21,Female,2019-06-04,0,0,48,48,48,1
2,delay,19,2,1,0.5914828005306845,21,Female,2019-06-04,0,0,49,49,49,1
2,delay,55,1,2,0.6782390280900472,21,Female,2019-06-04,0,0,50,50,50,1
2,delay,57,1,2,1.1504396679047204,21,Female,2019-06-04,0,0,51,51,51,1
2,delay,32,1,1,0.9455016474598779,21,Female,2019-06-04,0,0,52,52,52,1
2,delay,2,2,1,1.2957939606840227,21,Female,2019-06-04,0,0,53,53,53,1
2,delay,60,1,2,1.3982830675372497,21,Female,2019-06-04,0,0,54,54,54,1
2,delay,31,2,1,1.0869785272134322,21,Female,2019-06-04,0,0,55,55,55,1
2,delay,49,1,1,0.9287812506472619,21,Female,2019-06-04,0,0,56,56,56,1
2,delay,43,1,1,1.710461347531691,21,Female,2019-06-04,0,0,57,57,57,1
2,delay,42,1,1,1.1671378038340663,21,Female,2019-06-04,0,0,58,58,58,1
2,delay,5,2,2,1.3577333226562587,21,Female,2019-06-04,0,0,59,59,59,1
2,delay,3,2,2,1.0933946084755917,21,Female,2019-06-04,0,0,60,60,60,1
2,delay,54,1,2,1.400564808078343,21,Female,2019-06-04,0,0,61,61,61,1
