sub_num,condition,stim_id,cat,resp,rt,age,gender,date,prob_num,num_problems_solved,current_trial_prob,current_trial_stim,current_trial_exp,relevant_dim
20,delay,14,1,1,3.2995214532884347,18,Female,2019-08-14,0,0,0,0,0,5
20,delay,36,2,2,0.8616097819176503,18,Female,2019-08-14,0,0,1,1,1,5
20,delay,19,1,1,0.954231975503717,18,Female,2019-08-14,0,0,2,2,2,5
20,delay,50,1,1,0.714431469934425,18,Female,2019-08-14,0,0,3,3,3,5
20,delay,13,2,2,1.3655354232168975,18,Female,2019-08-14,0,0,4,4,4,5
20,delay,37,2,2,1.0875263111029199,18,Female,2019-08-14,0,0,5,5,5,5
20,delay,46,1,2,0.8349972297592103,18,Female,2019-08-14,0,0,6,6,6,5
20,delay,26,1,1,1.0164309900883381,18,Female,2019-08-14,0,0,7,7,7,5
20,delay,15,1,2,1.0025714388184497,18,Female,2019-08-14,0,0,8,8,8,5
20,delay,4,2,2,1.7079244961005315,18,Female,2019-08-14,0,0,9,9,9,5
20,delay,2,1,2,0.9583239549147038,18,Female,2019-08-14,0,0,10,10,10,5
20,delay,54,1,1,1.8708709191505477,18,Female,2019-08-14,0,0,11,11,11,5
20,delay,22,1,1,1.2795679908576858,18,Female,2019-08-14,0,0,12,12,12,5
20,delay,62,1,1,2.1197046972893077,18,Female,2019-08-14,0,0,13,13,13,5
20,delay,20,2,2,2.036313650608463,18,Female,2019-08-14,0,0,14,14,14,5
20,delay,41,2,1,1.49741495732178,18,Female,2019-08-14,0,0,15,15,15,5
20,delay,16,2,1,1.8146937770998193,18,Female,2019-08-14,0,0,16,16,16,5
20,delay,5,2,2,3.707872244909595,18,Female,2019-08-14,0,0,17,17,17,5
20,delay,59,1,1,1.1419003232767864,18,Female,2019-08-14,0,0,18,18,18,5
20,delay,61,2,1,0.9231301493700812,18,Female,2019-08-14,0,0,19,19,19,5
20,delay,28,2,1,1.7596414269710294,18,Female,2019-08-14,0,0,20,20,20,5
20,delay,24,2,1,1.79550769607431,18,Female,2019-08-14,0,0,21,21,21,5
20,delay,8,2,1,2.119904735875025,18,Female,2019-08-14,0,0,22,22,22,5
20,delay,27,1,2,2.052529761536789,18,Female,2019-08-14,0,0,23,23,23,5
20,delay,63,1,2,1.5359321241558064,18,Female,2019-08-14,0,0,24,24,24,5
20,delay,38,1,1,2.637444749775568,18,Female,2019-08-14,0,0,25,25,25,5
20,delay,60,2,2,1.3542123735769565,18,Female,2019-08-14,0,0,26,26,26,5
20,delay,48,2,1,2.2869700368783015,18,Female,2019-08-14,0,0,27,27,27,5
20,delay,12,2,1,1.658272878601565,18,Female,2019-08-14,0,0,28,28,28,5
