sub_num,condition,stim_id,cat,resp,rt,age,gender,date,prob_num,num_problems_solved,current_trial_prob,current_trial_stim,current_trial_exp,relevant_dim
10,delay,40,2,2,3.3826545266674657,21,Female,2019-08-07,0,0,0,0,0,5
10,delay,19,1,2,0.953829748355929,21,Female,2019-08-07,0,0,1,1,1,5
10,delay,46,1,1,0.6983048049132776,21,Female,2019-08-07,0,0,2,2,2,5
10,delay,12,2,1,1.7648459038628062,21,Female,2019-08-07,0,0,3,3,3,5
10,delay,60,2,2,1.7689561235438305,21,Female,2019-08-07,0,0,4,4,4,5
10,delay,15,1,2,0.9089905103828642,21,Female,2019-08-07,0,0,5,5,5,5
10,delay,17,2,1,4.199781905449527,21,Female,2019-08-07,0,0,6,6,6,5
10,delay,45,2,2,1.2934469296560565,21,Female,2019-08-07,0,0,7,7,7,5
10,delay,10,1,2,1.4620583809492018,21,Female,2019-08-07,0,0,8,8,8,5
10,delay,7,1,2,2.1734448396091466,21,Female,2019-08-07,0,0,9,9,9,5
10,delay,48,2,2,2.938521390673486,21,Female,2019-08-07,0,0,10,10,10,5
10,delay,36,2,2,2.1704022134708794,21,Female,2019-08-07,0,0,11,11,11,5
10,delay,43,1,1,1.0320367724598327,21,Female,2019-08-07,0,0,12,12,12,5
10,delay,13,2,1,0.9222629272962877,21,Female,2019-08-07,0,0,13,13,13,5
10,delay,57,2,2,1.8820514739009013,21,Female,2019-08-07,0,0,14,14,14,5
10,delay,62,1,1,2.165027144330452,21,Female,2019-08-07,0,0,15,15,15,5
10,delay,30,1,2,1.8999547671774053,21,Female,2019-08-07,0,0,16,16,16,5
10,delay,50,1,1,0.8671957536180344,21,Female,2019-08-07,0,0,17,17,17,5
10,delay,16,2,1,1.1057792582623733,21,Female,2019-08-07,0,0,18,18,18,5
10,delay,25,2,2,2.1015731932302515,21,Female,2019-08-07,0,0,19,19,19,5
10,delay,18,1,2,0.8656891265300146,21,Female,2019-08-07,0,0,20,20,20,5
10,delay,52,2,2,3.2478195955509364,21,Female,2019-08-07,0,0,21,21,21,5
10,delay,47,1,2,1.3067882933873989,21,Female,2019-08-07,0,0,22,22,22,5
10,delay,2,1,2,2.564165216361289,21,Female,2019-08-07,0,0,23,23,23,5
10,delay,11,1,1,1.0508663646824061,21,Female,2019-08-07,0,0,24,24,24,5
10,delay,22,1,2,0.8456271485974867,21,Female,2019-08-07,0,0,25,25,25,5
10,delay,53,2,1,1.5312686183460755,21,Female,2019-08-07,0,0,26,26,26,5
10,delay,55,1,2,1.1835073647871468,21,Female,2019-08-07,0,0,27,27,27,5
10,delay,38,1,2,2.965311403092528,21,Female,2019-08-07,0,0,28,28,28,5
10,delay,31,1,1,3.2220313216421346,21,Female,2019-08-07,0,0,29,29,29,5
10,delay,21,2,1,1.0281012386622024,21,Female,2019-08-07,0,0,30,30,30,5
10,delay,14,1,1,1.702015256724735,21,Female,2019-08-07,0,0,31,31,31,5
10,delay,58,1,2,1.0646591290997094,21,Female,2019-08-07,0,0,32,32,32,5
10,delay,4,2,1,1.1085748507357494,21,Female,2019-08-07,0,0,33,33,33,5
10,delay,26,1,1,1.4487800896431509,21,Female,2019-08-07,0,0,34,34,34,5
10,delay,51,1,1,1.1251072463110177,21,Female,2019-08-07,0,0,35,35,35,5
10,delay,34,1,2,2.9696108400466983,21,Female,2019-08-07,0,0,36,36,36,5
10,delay,8,2,1,0.9877713698806474,21,Female,2019-08-07,0,0,37,37,37,5
10,delay,29,2,1,1.4838619616693904,21,Female,2019-08-07,0,0,38,38,38,5
10,delay,63,1,2,1.04886103258832,21,Female,2019-08-07,0,0,39,39,39,5
10,delay,9,2,2,1.9776420621346915,21,Female,2019-08-07,0,0,40,40,40,5
10,delay,24,2,2,1.4907346917198083,21,Female,2019-08-07,0,0,41,41,41,5
10,delay,54,1,1,1.3187754550572208,21,Female,2019-08-07,0,0,42,42,42,5
10,delay,56,2,2,1.2157404656290964,21,Female,2019-08-07,0,0,43,43,43,5
10,delay,35,1,2,0.8704711912059793,21,Female,2019-08-07,0,0,44,44,44,5
10,delay,37,2,1,1.157518743176297,21,Female,2019-08-07,0,0,45,45,45,5
10,delay,44,2,2,2.2024968023206384,21,Female,2019-08-07,0,0,46,46,46,5
10,delay,32,2,2,1.7848902586183613,21,Female,2019-08-07,0,0,47,47,47,5
10,delay,6,1,2,0.5571969501388594,21,Female,2019-08-07,0,0,48,48,48,5
10,delay,20,2,2,0.7722899958780545,21,Female,2019-08-07,0,0,49,49,49,5
10,delay,41,2,1,1.4394565012053135,21,Female,2019-08-07,0,0,50,50,50,5
10,delay,1,2,2,2.139219082994714,21,Female,2019-08-07,0,0,51,51,51,5
10,delay,28,2,2,2.4503296925495306,21,Female,2019-08-07,0,0,52,52,52,5
10,delay,0,2,1,2.486793283528641,21,Female,2019-08-07,0,0,53,53,53,5
10,delay,59,1,2,0.5076244977008173,21,Female,2019-08-07,0,0,54,54,54,5
10,delay,49,2,1,1.0347244616195894,21,Female,2019-08-07,0,0,55,55,55,5
10,delay,27,1,2,1.3889027160403202,21,Female,2019-08-07,0,0,56,56,56,5
10,delay,23,1,2,2.130175919504836,21,Female,2019-08-07,0,0,57,57,57,5
10,delay,61,2,1,1.99897476391925,21,Female,2019-08-07,0,0,58,58,58,5
10,delay,33,2,1,1.6561303768858124,21,Female,2019-08-07,0,0,59,59,59,5
10,delay,42,1,2,1.1296796879269095,21,Female,2019-08-07,0,0,60,60,60,5
10,delay,39,1,2,1.2301367465815929,21,Female,2019-08-07,0,0,61,61,61,5
10,delay,5,2,1,2.885210041996288,21,Female,2019-08-07,0,0,62,62,62,5
10,delay,3,1,2,1.2042479896435907,21,Female,2019-08-07,0,0,63,63,63,5
10,delay,48,2,1,1.0346725196222906,21,Female,2019-08-07,0,0,64,0,64,5
10,delay,0,2,2,1.085362034172249,21,Female,2019-08-07,0,0,65,1,65,5
10,delay,18,1,2,0.8924333805243805,21,Female,2019-08-07,0,0,66,2,66,5
10,delay,15,1,2,2.715050842866731,21,Female,2019-08-07,0,0,67,3,67,5
10,delay,59,1,2,1.5012161538370492,21,Female,2019-08-07,0,0,68,4,68,5
10,delay,39,1,2,2.122782532772362,21,Female,2019-08-07,0,0,69,5,69,5
10,delay,1,2,1,1.170255972015184,21,Female,2019-08-07,0,0,70,6,70,5
10,delay,5,2,2,0.32826074387776316,21,Female,2019-08-07,0,0,71,7,71,5
10,delay,61,2,2,0.9374952270563881,21,Female,2019-08-07,0,0,72,8,72,5
10,delay,35,1,1,1.0815968577562671,21,Female,2019-08-07,0,0,73,9,73,5
10,delay,28,2,2,0.5252807573151586,21,Female,2019-08-07,0,0,74,10,74,5
10,delay,55,1,2,0.5475051300454652,21,Female,2019-08-07,0,0,75,11,75,5
10,delay,54,1,1,1.4877675051484403,21,Female,2019-08-07,0,0,76,12,76,5
10,delay,14,1,1,1.1120939210240977,21,Female,2019-08-07,0,0,77,13,77,5
10,delay,6,1,1,0.5402014050932848,21,Female,2019-08-07,0,0,78,14,78,5
10,delay,58,1,2,0.9790546989424911,21,Female,2019-08-07,0,0,79,15,79,5
10,delay,40,2,1,1.4444277831553336,21,Female,2019-08-07,0,0,80,16,80,5
10,delay,36,2,1,1.5842890300045838,21,Female,2019-08-07,0,0,81,17,81,5
10,delay,44,2,2,0.8957363350036758,21,Female,2019-08-07,0,0,82,18,82,5
10,delay,57,2,2,1.1609728859684765,21,Female,2019-08-07,0,0,83,19,83,5
10,delay,16,2,1,3.2142063216497263,21,Female,2019-08-07,0,0,84,20,84,5
10,delay,29,2,2,1.8640628473431207,21,Female,2019-08-07,0,0,85,21,85,5
10,delay,17,2,1,0.7177620295960878,21,Female,2019-08-07,0,0,86,22,86,5
10,delay,24,2,2,1.0166545211031917,21,Female,2019-08-07,0,0,87,23,87,5
10,delay,11,1,2,0.842532889641916,21,Female,2019-08-07,0,0,88,24,88,5
10,delay,25,2,1,1.352494468022087,21,Female,2019-08-07,0,0,89,25,89,5
10,delay,13,2,2,1.3998269218463975,21,Female,2019-08-07,0,0,90,26,90,5
10,delay,50,1,1,2.163021193880013,21,Female,2019-08-07,0,0,91,27,91,5
10,delay,30,1,2,1.3764434387212532,21,Female,2019-08-07,0,0,92,28,92,5
10,delay,26,1,1,0.7949991605801188,21,Female,2019-08-07,0,0,93,29,93,5
10,delay,51,1,2,1.1275880950179271,21,Female,2019-08-07,0,0,94,30,94,5
10,delay,3,1,2,1.3721341080527054,21,Female,2019-08-07,0,0,95,31,95,5
10,delay,19,1,1,0.8549315679647407,21,Female,2019-08-07,0,0,96,32,96,5
10,delay,62,1,2,0.9806707752368311,21,Female,2019-08-07,0,0,97,33,97,5
10,delay,43,1,2,1.5419108533105828,21,Female,2019-08-07,0,0,98,34,98,5
10,delay,45,2,1,1.0765006676710982,21,Female,2019-08-07,0,0,99,35,99,5
10,delay,34,1,1,1.6879763861788888,21,Female,2019-08-07,0,0,100,36,100,5
10,delay,31,1,2,1.258078139932877,21,Female,2019-08-07,0,0,101,37,101,5
10,delay,4,2,2,1.953675159080376,21,Female,2019-08-07,0,0,102,38,102,5
10,delay,52,2,2,0.7720089525737421,21,Female,2019-08-07,0,0,103,39,103,5
10,delay,32,2,2,0.7690621717874819,21,Female,2019-08-07,0,0,104,40,104,5
10,delay,38,1,2,0.827836087135438,21,Female,2019-08-07,0,0,105,41,105,5
10,delay,41,2,2,1.4973322528576318,21,Female,2019-08-07,0,0,106,42,106,5
10,delay,46,1,2,2.1188655496871434,21,Female,2019-08-07,0,0,107,43,107,5
10,delay,23,1,2,1.3634455723622523,21,Female,2019-08-07,0,0,108,44,108,5
10,delay,63,1,2,2.0775441452869927,21,Female,2019-08-07,0,0,109,45,109,5
10,delay,8,2,1,3.17336754497137,21,Female,2019-08-07,0,0,110,46,110,5
10,delay,2,1,1,0.8298945979395285,21,Female,2019-08-07,0,0,111,47,111,5
10,delay,47,1,2,1.2114713281725926,21,Female,2019-08-07,0,0,112,48,112,5
10,delay,9,2,1,0.7057563172138543,21,Female,2019-08-07,0,0,113,49,113,5
10,delay,53,2,2,0.6521064180215035,21,Female,2019-08-07,0,0,114,50,114,5
10,delay,56,2,2,0.5494075056803922,21,Female,2019-08-07,0,0,115,51,115,5
10,delay,22,1,2,0.4759040149001521,21,Female,2019-08-07,0,0,116,52,116,5
10,delay,20,2,2,0.5764934019753127,21,Female,2019-08-07,0,0,117,53,117,5
10,delay,10,1,1,0.6639754734842427,21,Female,2019-08-07,0,0,118,54,118,5
10,delay,27,1,2,0.5458856527857279,21,Female,2019-08-07,0,0,119,55,119,5
10,delay,37,2,1,2.0144003002742465,21,Female,2019-08-07,0,0,120,56,120,5
10,delay,12,2,1,1.1602824902602151,21,Female,2019-08-07,0,0,121,57,121,5
10,delay,21,2,2,1.0056647694436833,21,Female,2019-08-07,0,0,122,58,122,5
10,delay,7,1,2,0.6192515591101255,21,Female,2019-08-07,0,0,123,59,123,5
10,delay,60,2,2,1.3158178530211444,21,Female,2019-08-07,0,0,124,60,124,5
10,delay,42,1,2,0.6048722829773396,21,Female,2019-08-07,0,0,125,61,125,5
10,delay,49,2,2,2.9649530651495297,21,Female,2019-08-07,0,0,126,62,126,5
10,delay,33,2,2,0.5015488299595745,21,Female,2019-08-07,0,0,127,63,127,5
10,delay,19,1,2,0.5711616178323311,21,Female,2019-08-07,0,0,128,0,128,5
10,delay,18,1,1,2.258670526039168,21,Female,2019-08-07,0,0,129,1,129,5
10,delay,32,2,1,0.5884660322526543,21,Female,2019-08-07,0,0,130,2,130,5
10,delay,36,2,2,1.9087360564344635,21,Female,2019-08-07,0,0,131,3,131,5
10,delay,7,1,1,0.7794632474815444,21,Female,2019-08-07,0,0,132,4,132,5
10,delay,24,2,1,0.8828751255650786,21,Female,2019-08-07,0,0,133,5,133,5
10,delay,57,2,2,0.7535652151864269,21,Female,2019-08-07,0,0,134,6,134,5
10,delay,63,1,2,0.6210386111451953,21,Female,2019-08-07,0,0,135,7,135,5
10,delay,46,1,2,0.9176360702540478,21,Female,2019-08-07,0,0,136,8,136,5
10,delay,44,2,2,1.7176497977816325,21,Female,2019-08-07,0,0,137,9,137,5
10,delay,35,1,1,0.808150688679234,21,Female,2019-08-07,0,0,138,10,138,5
10,delay,15,1,1,1.141147120450114,21,Female,2019-08-07,0,0,139,11,139,5
10,delay,47,1,1,1.0022542208280356,21,Female,2019-08-07,0,0,140,12,140,5
10,delay,9,2,1,0.7158683109601043,21,Female,2019-08-07,0,0,141,13,141,5
10,delay,12,2,2,0.4394432065282672,21,Female,2019-08-07,0,0,142,14,142,5
10,delay,56,2,2,0.507643975949577,21,Female,2019-08-07,0,0,143,15,143,5
10,delay,59,1,2,0.817143146887247,21,Female,2019-08-07,0,0,144,16,144,5
10,delay,16,2,2,0.830486984046729,21,Female,2019-08-07,0,0,145,17,145,5
10,delay,17,2,1,0.6198396167173996,21,Female,2019-08-07,0,0,146,18,146,5
10,delay,38,1,2,1.0602743588642625,21,Female,2019-08-07,0,0,147,19,147,5
10,delay,29,2,2,2.2170538561213107,21,Female,2019-08-07,0,0,148,20,148,5
10,delay,11,1,2,0.6621720349849056,21,Female,2019-08-07,0,0,149,21,149,5
10,delay,26,2,2,2.549936201005039,21,Female,2019-08-07,1,0,0,0,150,6
10,delay,5,1,1,0.8447707240065938,21,Female,2019-08-07,1,0,1,1,151,6
10,delay,0,2,2,1.0023383173947877,21,Female,2019-08-07,1,0,2,2,152,6
10,delay,47,1,1,0.6840674417353512,21,Female,2019-08-07,1,0,3,3,153,6
10,delay,24,2,2,0.8861372684759772,21,Female,2019-08-07,1,0,4,4,154,6
10,delay,58,2,2,0.6291876302611854,21,Female,2019-08-07,1,0,5,5,155,6
10,delay,4,2,2,0.5416301191844468,21,Female,2019-08-07,1,0,6,6,156,6
10,delay,23,1,1,0.48442188402896136,21,Female,2019-08-07,1,0,7,7,157,6
10,delay,3,1,1,0.5856197344955945,21,Female,2019-08-07,1,0,8,8,158,6
10,delay,39,1,1,0.6091618262189513,21,Female,2019-08-07,1,0,9,9,159,6
10,delay,61,1,1,0.8807683829063535,21,Female,2019-08-07,1,0,10,10,160,6
10,delay,53,1,1,0.6496048543513098,21,Female,2019-08-07,1,0,11,11,161,6
10,delay,37,2,2,1.112986210327108,21,Female,2019-08-07,2,1,0,0,162,3
10,delay,63,1,2,0.7332095176288931,21,Female,2019-08-07,2,1,1,1,163,3
10,delay,58,1,2,2.632354546177339,21,Female,2019-08-07,2,1,2,2,164,3
10,delay,36,2,2,3.547950347160622,21,Female,2019-08-07,2,1,3,3,165,3
10,delay,30,1,2,0.8505090779453894,21,Female,2019-08-07,2,1,4,4,166,3
10,delay,33,2,2,1.7929836255943883,21,Female,2019-08-07,2,1,5,5,167,3
10,delay,41,1,2,0.5341835537410589,21,Female,2019-08-07,2,1,6,6,168,3
10,delay,47,1,2,1.6118776506264112,21,Female,2019-08-07,2,1,7,7,169,3
10,delay,18,2,2,1.22454648916937,21,Female,2019-08-07,2,1,8,8,170,3
10,delay,2,2,2,0.5064910491264527,21,Female,2019-08-07,2,1,9,9,171,3
10,delay,50,2,2,0.4322331626772211,21,Female,2019-08-07,2,1,10,10,172,3
10,delay,62,1,2,0.6600343744712518,21,Female,2019-08-07,2,1,11,11,173,3
10,delay,17,2,2,0.7015010927916592,21,Female,2019-08-07,2,1,12,12,174,3
10,delay,5,2,1,1.0319066082893187,21,Female,2019-08-07,2,1,13,13,175,3
