sub_num,condition,stim_id,cat,resp,rt,age,gender,date,prob_num,num_problems_solved,current_trial_prob,current_trial_stim,current_trial_exp,relevant_dim
9,immediate,18,1,1,11.306893533503626,19,Female,2019-08-07,0,0,0,0,0,5
9,immediate,16,2,1,1.4197983600561201,19,Female,2019-08-07,0,0,1,1,1,5
9,immediate,3,1,2,1.04732655016619,19,Female,2019-08-07,0,0,2,2,2,5
9,immediate,30,1,1,1.1254429366501881,19,Female,2019-08-07,0,0,3,3,3,5
9,immediate,46,1,1,0.8419569877246431,19,Female,2019-08-07,0,0,4,4,4,5
9,immediate,29,2,1,0.7496938361275625,19,Female,2019-08-07,0,0,5,5,5,5
9,immediate,25,2,2,0.7292203542008338,19,Female,2019-08-07,0,0,6,6,6,5
9,immediate,26,1,2,1.5565909251822632,19,Female,2019-08-07,0,0,7,7,7,5
9,immediate,22,1,1,0.6595596867282438,19,Female,2019-08-07,0,0,8,8,8,5
9,immediate,42,1,1,1.052888668891228,19,Female,2019-08-07,0,0,9,9,9,5
9,immediate,51,1,2,1.1356278902380836,19,Female,2019-08-07,0,0,10,10,10,5
9,immediate,31,1,2,1.3165980239173223,19,Female,2019-08-07,0,0,11,11,11,5
9,immediate,4,2,1,1.801968476792581,19,Female,2019-08-07,0,0,12,12,12,5
9,immediate,40,2,1,1.1723335453266372,19,Female,2019-08-07,0,0,13,13,13,5
9,immediate,53,2,2,1.9139732851344888,19,Female,2019-08-07,0,0,14,14,14,5
9,immediate,24,2,1,1.1367100145037057,19,Female,2019-08-07,0,0,15,15,15,5
9,immediate,0,2,1,2.293537955817783,19,Female,2019-08-07,0,0,16,16,16,5
9,immediate,1,2,1,1.4941993501688557,19,Female,2019-08-07,0,0,17,17,17,5
9,immediate,33,2,2,1.091389104369,19,Female,2019-08-07,0,0,18,18,18,5
9,immediate,6,1,1,1.4312481623212534,19,Female,2019-08-07,0,0,19,19,19,5
9,immediate,50,1,2,1.6190931860489854,19,Female,2019-08-07,0,0,20,20,20,5
9,immediate,61,2,2,1.9393954759166263,19,Female,2019-08-07,0,0,21,21,21,5
9,immediate,9,2,2,1.0355044971538518,19,Female,2019-08-07,0,0,22,22,22,5
9,immediate,2,1,1,0.6058275792663608,19,Female,2019-08-07,0,0,23,23,23,5
9,immediate,56,2,1,0.6191646062507061,19,Female,2019-08-07,0,0,24,24,24,5
9,immediate,10,1,2,2.4517383398792845,19,Female,2019-08-07,0,0,25,25,25,5
9,immediate,38,1,1,1.2240065249002328,19,Female,2019-08-07,0,0,26,26,26,5
9,immediate,7,1,2,1.2308953279748494,19,Female,2019-08-07,0,0,27,27,27,5
9,immediate,45,2,1,1.1581450411345031,19,Female,2019-08-07,0,0,28,28,28,5
9,immediate,36,2,1,1.0874112155686362,19,Female,2019-08-07,0,0,29,29,29,5
9,immediate,12,2,2,1.5710595449697848,19,Female,2019-08-07,0,0,30,30,30,5
9,immediate,62,1,2,1.0739984398858269,19,Female,2019-08-07,0,0,31,31,31,5
9,immediate,13,2,2,2.6773964955868905,19,Female,2019-08-07,0,0,32,32,32,5
9,immediate,55,1,2,0.7144694545690982,19,Female,2019-08-07,0,0,33,33,33,5
9,immediate,44,2,1,1.2051327318165477,19,Female,2019-08-07,0,0,34,34,34,5
9,immediate,23,1,1,1.8357217877064613,19,Female,2019-08-07,0,0,35,35,35,5
9,immediate,19,1,1,0.8194735372694595,19,Female,2019-08-07,0,0,36,36,36,5
9,immediate,34,1,2,0.5443653944080324,19,Female,2019-08-07,0,0,37,37,37,5
9,immediate,8,2,2,1.5593463227407938,19,Female,2019-08-07,0,0,38,38,38,5
9,immediate,39,1,2,2.6782284945579704,19,Female,2019-08-07,0,0,39,39,39,5
9,immediate,47,1,2,1.3118536819586097,19,Female,2019-08-07,0,0,40,40,40,5
9,immediate,20,2,1,2.232841605761223,19,Female,2019-08-07,0,0,41,41,41,5
9,immediate,52,2,2,1.1654435055384056,19,Female,2019-08-07,0,0,42,42,42,5
9,immediate,54,1,2,1.3468421604270588,19,Female,2019-08-07,0,0,43,43,43,5
9,immediate,57,2,1,1.8205794682689884,19,Female,2019-08-07,0,0,44,44,44,5
9,immediate,37,2,2,0.8817986389349244,19,Female,2019-08-07,0,0,45,45,45,5
9,immediate,58,1,2,0.41622116641246976,19,Female,2019-08-07,0,0,46,46,46,5
9,immediate,5,2,1,1.2361046741893915,19,Female,2019-08-07,0,0,47,47,47,5
9,immediate,48,2,2,1.7035477289457504,19,Female,2019-08-07,0,0,48,48,48,5
